,RECORD,Counter,Depth_m,LatitudeDDDDD,LongitudeDDDDD,geometry
2439,4632,1412440.0,-0.0013,69.1348,-148.947,POINT (-148.947 69.1348)
2440,4633,1412440.0,-0.0013,69.1347,-148.947,POINT (-148.947 69.1347)
2441,4634,1412440.0,-0.0013,69.1347,-148.947,POINT (-148.947 69.1347)
2442,4635,1412440.0,0.1696,69.1347,-148.947,POINT (-148.947 69.1347)
2443,4636,1412440.0,0.2291,69.1347,-148.947,POINT (-148.947 69.1347)
2444,4637,1412440.0,0.2207,69.1347,-148.947,POINT (-148.947 69.1347)
2445,4638,1412450.0,0.2027,69.1347,-148.947,POINT (-148.947 69.1347)
2446,4639,1412450.0,0.2943,69.1347,-148.947,POINT (-148.947 69.1347)
2447,4640,1412450.0,-0.0019,69.1347,-148.947,POINT (-148.947 69.1347)
2448,4641,1412450.0,-0.0019,69.1347,-148.947,POINT (-148.947 69.1347)
2449,4642,1412450.0,-0.0019,69.1346,-148.947,POINT (-148.947 69.13460000000001)
2450,4643,1412450.0,0.3011,69.1346,-148.947,POINT (-148.947 69.13460000000001)
2451,4644,1412450.0,0.2949,69.1346,-148.947,POINT (-148.947 69.13460000000001)
2452,4645,1412450.0,0.373,69.1346,-148.947,POINT (-148.947 69.13460000000001)
2453,4646,1412450.0,0.4096,69.1346,-148.947,POINT (-148.947 69.13460000000001)
2454,4647,1412460.0,0.5754,69.1346,-148.947,POINT (-148.947 69.13460000000001)
2455,4648,1412460.0,0.5681,69.1346,-148.947,POINT (-148.947 69.13460000000001)
2456,4649,1412460.0,0.6293,69.1346,-148.947,POINT (-148.947 69.13460000000001)
2457,4650,1412460.0,1.199,69.1346,-148.947,POINT (-148.947 69.13460000000001)
2458,4651,1412460.0,1.199,69.1345,-148.947,POINT (-148.947 69.1345)
2459,4652,1412460.0,1.2,69.1345,-148.947,POINT (-148.947 69.1345)
2460,4653,1412460.0,1.2,69.1345,-148.947,POINT (-148.947 69.1345)
2461,4654,1412460.0,1.195,69.1345,-148.947,POINT (-148.947 69.1345)
2462,4655,1412460.0,1.183,69.1345,-148.947,POINT (-148.947 69.1345)
2463,4656,1412460.0,0.9590000000000001,69.1345,-148.947,POINT (-148.947 69.1345)
2464,4657,1412460.0,0.7720999999999999,69.1345,-148.947,POINT (-148.947 69.1345)
2465,4658,1412470.0,0.6198,69.1345,-148.947,POINT (-148.947 69.1345)
2466,4659,1412470.0,0.4118,69.1345,-148.947,POINT (-148.947 69.1345)
2467,4660,1412470.0,0.36460000000000004,69.1345,-148.947,POINT (-148.947 69.1345)
2468,4661,1412470.0,0.44780000000000003,69.1344,-148.947,POINT (-148.947 69.1344)
2469,4662,1412470.0,0.5006,69.1344,-148.947,POINT (-148.947 69.1344)
2470,4663,1412470.0,0.2955,69.1344,-148.947,POINT (-148.947 69.1344)
2471,4664,1412470.0,0.4495,69.1344,-148.947,POINT (-148.947 69.1344)
2472,4665,1412470.0,0.3477,69.1344,-148.947,POINT (-148.947 69.1344)
2473,4666,1412470.0,0.38539999999999996,69.1344,-148.947,POINT (-148.947 69.1344)
2474,4667,1412480.0,0.4219,69.1344,-148.947,POINT (-148.947 69.1344)
2475,4668,1412480.0,0.4534,69.1344,-148.947,POINT (-148.947 69.1344)
2476,4669,1412480.0,0.44270000000000004,69.1344,-148.947,POINT (-148.947 69.1344)
2477,4670,1412480.0,0.44270000000000004,69.1343,-148.947,POINT (-148.947 69.1343)
2478,4671,1412480.0,0.34149999999999997,69.1343,-148.947,POINT (-148.947 69.1343)
2479,4672,1412480.0,0.29100000000000004,69.1343,-148.947,POINT (-148.947 69.1343)
2480,4673,1412480.0,0.3652,69.1343,-148.947,POINT (-148.947 69.1343)
2481,4674,1412480.0,0.2336,69.1343,-148.947,POINT (-148.947 69.1343)
2482,4675,1412480.0,0.377,69.1343,-148.947,POINT (-148.947 69.1343)
2483,4676,1412480.0,0.4264,69.1343,-148.947,POINT (-148.947 69.1343)
2484,4677,1412480.0,0.2887,69.1343,-148.947,POINT (-148.947 69.1343)
2485,4678,1412490.0,0.4152,69.1343,-148.947,POINT (-148.947 69.1343)
2486,4679,1412490.0,0.1437,69.1342,-148.947,POINT (-148.947 69.13420000000001)
2487,4680,1412490.0,0.4146,69.1342,-148.947,POINT (-148.947 69.13420000000001)
2488,4681,1412490.0,0.36119999999999997,69.1342,-148.947,POINT (-148.947 69.13420000000001)
2489,4682,1412490.0,0.35450000000000004,69.1342,-148.947,POINT (-148.947 69.13420000000001)
2490,4683,1412490.0,0.2848,69.1342,-148.947,POINT (-148.947 69.13420000000001)
2491,4684,1412490.0,0.43200000000000005,69.1342,-148.947,POINT (-148.947 69.13420000000001)
2492,4685,1412490.0,0.3151,69.1342,-148.947,POINT (-148.947 69.13420000000001)
2493,4686,1412490.0,0.4337,69.1342,-148.947,POINT (-148.947 69.13420000000001)
2494,4687,1412500.0,0.5539999999999999,69.1342,-148.947,POINT (-148.947 69.13420000000001)
2495,4688,1412500.0,0.436,69.1341,-148.947,POINT (-148.947 69.1341)
2496,4689,1412500.0,0.46630000000000005,69.1341,-148.947,POINT (-148.947 69.1341)
2497,4690,1412500.0,0.49329999999999996,69.1341,-148.947,POINT (-148.947 69.1341)
2498,4691,1412500.0,0.6338,69.1341,-148.947,POINT (-148.947 69.1341)
2499,4692,1412500.0,0.6759999999999999,69.1341,-148.947,POINT (-148.947 69.1341)
2500,4693,1412500.0,0.6304,69.1341,-148.947,POINT (-148.947 69.1341)
2501,4694,1412500.0,0.5905,69.1341,-148.947,POINT (-148.947 69.1341)
2502,4695,1412500.0,0.5697,69.1341,-148.947,POINT (-148.947 69.1341)
2503,4696,1412500.0,0.586,69.134,-148.947,POINT (-148.947 69.134)
2504,4697,1412500.0,0.599,69.134,-148.947,POINT (-148.947 69.134)
2505,4698,1412510.0,0.599,69.134,-148.947,POINT (-148.947 69.134)
2506,4699,1412510.0,0.6816,69.134,-148.947,POINT (-148.947 69.134)
2507,4700,1412510.0,0.6629999999999999,69.134,-148.947,POINT (-148.947 69.134)
2508,4701,1412510.0,0.5562,69.134,-148.947,POINT (-148.947 69.134)
2509,4702,1412510.0,0.5815,69.134,-148.947,POINT (-148.947 69.134)
2510,4703,1412510.0,0.6102000000000001,69.134,-148.947,POINT (-148.947 69.134)
2511,4704,1412510.0,0.6007,69.134,-148.947,POINT (-148.947 69.134)
2512,4705,1412510.0,0.5932999999999999,69.1339,-148.947,POINT (-148.947 69.1339)
2513,4706,1412510.0,0.5782,69.1339,-148.947,POINT (-148.947 69.1339)
2514,4707,1412520.0,0.6827,69.1339,-148.947,POINT (-148.947 69.1339)
2515,4708,1412520.0,0.7406,69.1339,-148.947,POINT (-148.947 69.1339)
2516,4709,1412520.0,0.7372,69.1339,-148.947,POINT (-148.947 69.1339)
2517,4710,1412520.0,0.8009999999999999,69.1339,-148.947,POINT (-148.947 69.1339)
2518,4711,1412520.0,0.861,69.1339,-148.947,POINT (-148.947 69.1339)
2519,4712,1412520.0,0.9009999999999999,69.1339,-148.947,POINT (-148.947 69.1339)
2520,4713,1412520.0,0.9179999999999999,69.1339,-148.947,POINT (-148.947 69.1339)
2521,4714,1412520.0,0.9309999999999999,69.1339,-148.947,POINT (-148.947 69.1339)
2522,4715,1412520.0,0.925,69.1338,-148.947,POINT (-148.947 69.13379999999999)
2523,4716,1412520.0,0.9209999999999999,69.1338,-148.947,POINT (-148.947 69.13379999999999)
2524,4717,1412520.0,0.81,69.1338,-148.947,POINT (-148.947 69.13379999999999)
2525,4718,1412530.0,0.7361,69.1338,-148.947,POINT (-148.947 69.13379999999999)
2526,4719,1412530.0,0.838,69.1338,-148.947,POINT (-148.947 69.13379999999999)
2527,4720,1412530.0,0.8959999999999999,69.1338,-148.947,POINT (-148.947 69.13379999999999)
2528,4721,1412530.0,0.905,69.1338,-148.947,POINT (-148.947 69.13379999999999)
2529,4722,1412530.0,0.7597,69.1338,-148.947,POINT (-148.947 69.13379999999999)
2530,4723,1412530.0,0.7676000000000001,69.1338,-148.947,POINT (-148.947 69.13379999999999)
2531,4724,1412530.0,0.9279999999999999,69.1338,-148.947,POINT (-148.947 69.13379999999999)
2532,4725,1412530.0,0.7541,69.1337,-148.947,POINT (-148.947 69.1337)
2533,4726,1412530.0,0.7665000000000001,69.1337,-148.947,POINT (-148.947 69.1337)
2534,4727,1412540.0,0.7322,69.1337,-148.947,POINT (-148.947 69.1337)
2535,4728,1412540.0,0.6968000000000001,69.1337,-148.947,POINT (-148.947 69.1337)
2536,4729,1412540.0,0.7648,69.1337,-148.947,POINT (-148.947 69.1337)
2537,4730,1412540.0,0.81,69.1337,-148.947,POINT (-148.947 69.1337)
2538,4731,1412540.0,0.7034999999999999,69.1337,-148.947,POINT (-148.947 69.1337)
2539,4732,1412540.0,0.833,69.1337,-148.947,POINT (-148.947 69.1337)
2540,4733,1412540.0,0.807,69.1337,-148.947,POINT (-148.947 69.1337)
2541,4734,1412540.0,0.823,69.1337,-148.947,POINT (-148.947 69.1337)
2542,4735,1412540.0,0.88,69.1336,-148.947,POINT (-148.947 69.1336)
2543,4736,1412540.0,0.815,69.1336,-148.947,POINT (-148.947 69.1336)
2544,4737,1412540.0,0.6642,69.1336,-148.947,POINT (-148.947 69.1336)
2545,4738,1412550.0,0.825,69.1336,-148.947,POINT (-148.947 69.1336)
2546,4739,1412550.0,0.7221,69.1336,-148.947,POINT (-148.947 69.1336)
2547,4740,1412550.0,0.7181000000000001,69.1336,-148.947,POINT (-148.947 69.1336)
2548,4741,1412550.0,0.6225999999999999,69.1336,-148.947,POINT (-148.947 69.1336)
2549,4742,1412550.0,0.7968000000000001,69.1336,-148.947,POINT (-148.947 69.1336)
2550,4743,1412550.0,0.6664,69.1336,-148.947,POINT (-148.947 69.1336)
2551,4744,1412550.0,0.6175,69.1335,-148.947,POINT (-148.947 69.1335)
2552,4745,1412550.0,0.6748000000000001,69.1335,-148.947,POINT (-148.947 69.1335)
2553,4746,1412550.0,0.7558,69.1335,-148.947,POINT (-148.947 69.1335)
2554,4747,1412560.0,0.8170000000000001,69.1335,-148.947,POINT (-148.947 69.1335)
2555,4748,1412560.0,0.7204,69.1335,-148.947,POINT (-148.947 69.1335)
2556,4749,1412560.0,0.8959999999999999,69.1335,-148.947,POINT (-148.947 69.1335)
2557,4750,1412560.0,0.8420000000000001,69.1335,-148.947,POINT (-148.947 69.1335)
2558,4751,1412560.0,0.7339,69.1335,-148.947,POINT (-148.947 69.1335)
2559,4752,1412560.0,0.7326999999999999,69.1335,-148.947,POINT (-148.947 69.1335)
2560,4753,1412560.0,0.81,69.1335,-148.947,POINT (-148.947 69.1335)
2561,4754,1412560.0,0.8420000000000001,69.1335,-148.947,POINT (-148.947 69.1335)
2562,4755,1412560.0,0.9420000000000001,69.1334,-148.947,POINT (-148.947 69.13339999999999)
2563,4756,1412560.0,0.7968000000000001,69.1334,-148.947,POINT (-148.947 69.13339999999999)
2564,4757,1412560.0,0.9640000000000001,69.1334,-148.947,POINT (-148.947 69.13339999999999)
2565,4758,1412570.0,0.6484000000000001,69.1334,-148.947,POINT (-148.947 69.13339999999999)
2566,4759,1412570.0,0.805,69.1334,-148.947,POINT (-148.947 69.13339999999999)
2567,4760,1412570.0,0.7816,69.1334,-148.947,POINT (-148.947 69.13339999999999)
2568,4761,1412570.0,0.7951,69.1334,-148.947,POINT (-148.947 69.13339999999999)
2569,4762,1412570.0,0.7518,69.1334,-148.947,POINT (-148.947 69.13339999999999)
2570,4763,1412570.0,0.7417,69.1334,-148.947,POINT (-148.947 69.13339999999999)
2571,4764,1412570.0,0.7361,69.1334,-148.947,POINT (-148.947 69.13339999999999)
2572,4765,1412570.0,0.6557,69.1333,-148.947,POINT (-148.947 69.13330000000001)
2573,4766,1412570.0,0.6934,69.1333,-148.947,POINT (-148.947 69.13330000000001)
2574,4767,1412580.0,0.847,69.1333,-148.947,POINT (-148.947 69.13330000000001)
2575,4768,1412580.0,0.858,69.1333,-148.947,POINT (-148.947 69.13330000000001)
2576,4769,1412580.0,0.7372,69.1333,-148.947,POINT (-148.947 69.13330000000001)
2577,4770,1412580.0,0.7468,69.1333,-148.947,POINT (-148.947 69.13330000000001)
2578,4771,1412580.0,0.8140000000000001,69.1333,-148.947,POINT (-148.947 69.13330000000001)
2579,4772,1412580.0,0.735,69.1333,-148.947,POINT (-148.947 69.13330000000001)
2580,4773,1412580.0,0.833,69.1333,-148.947,POINT (-148.947 69.13330000000001)
2581,4774,1412580.0,0.846,69.1332,-148.947,POINT (-148.947 69.1332)
2582,4775,1412580.0,0.6653,69.1332,-148.947,POINT (-148.947 69.1332)
2583,4776,1412580.0,0.861,69.1332,-148.947,POINT (-148.947 69.1332)
2584,4777,1412580.0,0.9490000000000001,69.1332,-148.947,POINT (-148.947 69.1332)
2585,4778,1412590.0,0.7687,69.1332,-148.947,POINT (-148.947 69.1332)
2586,4779,1412590.0,0.8809999999999999,69.1332,-148.947,POINT (-148.947 69.1332)
2587,4780,1412590.0,0.9359999999999999,69.1332,-148.947,POINT (-148.947 69.1332)
2588,4781,1412590.0,0.825,69.1332,-148.947,POINT (-148.947 69.1332)
2589,4782,1412590.0,0.943,69.1332,-148.947,POINT (-148.947 69.1332)
2590,4783,1412590.0,0.9,69.1331,-148.947,POINT (-148.947 69.1331)
2591,4784,1412590.0,0.973,69.1331,-148.947,POINT (-148.947 69.1331)
2592,4785,1412590.0,0.981,69.1331,-148.947,POINT (-148.947 69.1331)
2593,4786,1412590.0,0.934,69.1331,-148.947,POINT (-148.947 69.1331)
2594,4787,1412600.0,0.934,69.1331,-148.947,POINT (-148.947 69.1331)
2595,4788,1412600.0,0.8740000000000001,69.1331,-148.947,POINT (-148.947 69.1331)
2596,4789,1412600.0,0.7985,69.1331,-148.947,POINT (-148.947 69.1331)
2597,4790,1412600.0,0.9059999999999999,69.1331,-148.947,POINT (-148.947 69.1331)
2598,4791,1412600.0,0.976,69.1331,-148.947,POINT (-148.947 69.1331)
2599,4792,1412600.0,1.04,69.1331,-148.947,POINT (-148.947 69.1331)
2600,4793,1412600.0,1.025,69.1331,-148.947,POINT (-148.947 69.1331)
2601,4794,1412600.0,0.9129999999999999,69.133,-148.947,POINT (-148.947 69.133)
2602,4795,1412600.0,0.9359999999999999,69.133,-148.947,POINT (-148.947 69.133)
2603,4796,1412600.0,0.7923,69.133,-148.947,POINT (-148.947 69.133)
2604,4797,1412600.0,0.8540000000000001,69.133,-148.947,POINT (-148.947 69.133)
2605,4798,1412610.0,1.04,69.133,-148.946,POINT (-148.946 69.133)
2606,4799,1412610.0,0.889,69.133,-148.946,POINT (-148.946 69.133)
2607,4800,1412610.0,0.7367,69.133,-148.946,POINT (-148.946 69.133)
2608,4801,1412610.0,0.82,69.133,-148.946,POINT (-148.946 69.133)
2609,4802,1412610.0,0.7709,69.133,-148.946,POINT (-148.946 69.133)
2610,4803,1412610.0,0.7787999999999999,69.133,-148.946,POINT (-148.946 69.133)
2611,4804,1412610.0,0.877,69.1329,-148.946,POINT (-148.946 69.13290000000001)
2612,4805,1412610.0,0.845,69.1329,-148.946,POINT (-148.946 69.13290000000001)
2613,4806,1412610.0,0.877,69.1329,-148.946,POINT (-148.946 69.13290000000001)
2614,4807,1412620.0,0.851,69.1329,-148.946,POINT (-148.946 69.13290000000001)
2615,4808,1412620.0,0.805,69.1329,-148.946,POINT (-148.946 69.13290000000001)
2616,4809,1412620.0,0.897,69.1329,-148.946,POINT (-148.946 69.13290000000001)
2617,4810,1412620.0,0.867,69.1329,-148.946,POINT (-148.946 69.13290000000001)
2618,4811,1412620.0,0.938,69.1329,-148.946,POINT (-148.946 69.13290000000001)
2619,4812,1412620.0,0.855,69.1329,-148.946,POINT (-148.946 69.13290000000001)
2620,4813,1412620.0,0.8490000000000001,69.1328,-148.946,POINT (-148.946 69.1328)
2621,4814,1412620.0,0.9420000000000001,69.1328,-148.946,POINT (-148.946 69.1328)
2622,4815,1412620.0,0.997,69.1328,-148.946,POINT (-148.946 69.1328)
2623,4816,1412620.0,0.9329999999999999,69.1328,-148.946,POINT (-148.946 69.1328)
2624,4817,1412620.0,0.835,69.1328,-148.946,POINT (-148.946 69.1328)
2625,4818,1412630.0,0.885,69.1328,-148.946,POINT (-148.946 69.1328)
2626,4819,1412630.0,0.866,69.1328,-148.946,POINT (-148.946 69.1328)
2627,4820,1412630.0,0.887,69.1328,-148.946,POINT (-148.946 69.1328)
2628,4821,1412630.0,0.9440000000000001,69.1328,-148.946,POINT (-148.946 69.1328)
2629,4822,1412630.0,0.855,69.1327,-148.946,POINT (-148.946 69.1327)
2630,4823,1412630.0,0.7946,69.1327,-148.946,POINT (-148.946 69.1327)
2631,4824,1412630.0,0.968,69.1327,-148.946,POINT (-148.946 69.1327)
2632,4825,1412630.0,0.9159999999999999,69.1327,-148.946,POINT (-148.946 69.1327)
2633,4826,1412630.0,0.941,69.1327,-148.946,POINT (-148.946 69.1327)
2634,4827,1412640.0,0.7209,69.1327,-148.946,POINT (-148.946 69.1327)
2635,4828,1412640.0,0.875,69.1327,-148.946,POINT (-148.946 69.1327)
2636,4829,1412640.0,0.9179999999999999,69.1327,-148.946,POINT (-148.946 69.1327)
2637,4830,1412640.0,0.9,69.1327,-148.946,POINT (-148.946 69.1327)
2638,4831,1412640.0,0.882,69.1327,-148.946,POINT (-148.946 69.1327)
2639,4832,1412640.0,0.7979,69.1326,-148.946,POINT (-148.946 69.1326)
2640,4833,1412640.0,0.9109999999999999,69.1326,-148.946,POINT (-148.946 69.1326)
2641,4834,1412640.0,0.972,69.1326,-148.946,POINT (-148.946 69.1326)
2642,4835,1412640.0,0.897,69.1326,-148.946,POINT (-148.946 69.1326)
2643,4836,1412640.0,0.88,69.1326,-148.946,POINT (-148.946 69.1326)
2644,4837,1412640.0,0.963,69.1326,-148.946,POINT (-148.946 69.1326)
2645,4838,1412650.0,0.8440000000000001,69.1326,-148.946,POINT (-148.946 69.1326)
2646,4839,1412650.0,0.7996,69.1326,-148.946,POINT (-148.946 69.1326)
2647,4840,1412650.0,0.9520000000000001,69.1326,-148.946,POINT (-148.946 69.1326)
2648,4841,1412650.0,0.932,69.1326,-148.946,POINT (-148.946 69.1326)
2649,4842,1412650.0,0.7058,69.1326,-148.946,POINT (-148.946 69.1326)
2650,4843,1412650.0,0.7878000000000001,69.1325,-148.946,POINT (-148.946 69.13249999999999)
2651,4844,1412650.0,0.9470000000000001,69.1325,-148.946,POINT (-148.946 69.13249999999999)
2652,4845,1412650.0,0.961,69.1325,-148.946,POINT (-148.946 69.13249999999999)
2653,4846,1412650.0,0.862,69.1325,-148.946,POINT (-148.946 69.13249999999999)
2654,4847,1412660.0,0.8340000000000001,69.1325,-148.946,POINT (-148.946 69.13249999999999)
2655,4848,1412660.0,0.893,69.1325,-148.946,POINT (-148.946 69.13249999999999)
2656,4849,1412660.0,1.024,69.1325,-148.946,POINT (-148.946 69.13249999999999)
2657,4850,1412660.0,0.968,69.1325,-148.946,POINT (-148.946 69.13249999999999)
2658,4851,1412660.0,0.8170000000000001,69.1325,-148.946,POINT (-148.946 69.13249999999999)
2659,4852,1412660.0,1.043,69.1324,-148.946,POINT (-148.946 69.1324)
2660,4853,1412660.0,0.9309999999999999,69.1324,-148.946,POINT (-148.946 69.1324)
2661,4854,1412660.0,0.8740000000000001,69.1324,-148.946,POINT (-148.946 69.1324)
2662,4855,1412660.0,0.841,69.1324,-148.946,POINT (-148.946 69.1324)
2663,4856,1412660.0,0.978,69.1324,-148.946,POINT (-148.946 69.1324)
2664,4857,1412660.0,0.875,69.1324,-148.946,POINT (-148.946 69.1324)
2665,4858,1412670.0,1.0290000000000001,69.1324,-148.946,POINT (-148.946 69.1324)
2666,4859,1412670.0,0.963,69.1323,-148.946,POINT (-148.946 69.1323)
2667,4860,1412670.0,0.992,69.1323,-148.946,POINT (-148.946 69.1323)
2668,4861,1412670.0,0.888,69.1323,-148.946,POINT (-148.946 69.1323)
2669,4862,1412670.0,0.7147,69.1323,-148.946,POINT (-148.946 69.1323)
2670,4863,1412670.0,0.879,69.1323,-148.946,POINT (-148.946 69.1323)
2671,4864,1412670.0,0.8909999999999999,69.1323,-148.946,POINT (-148.946 69.1323)
2672,4865,1412670.0,0.9,69.1323,-148.946,POINT (-148.946 69.1323)
2673,4866,1412670.0,0.81,69.1323,-148.946,POINT (-148.946 69.1323)
2674,4867,1412680.0,0.95,69.1323,-148.946,POINT (-148.946 69.1323)
2675,4868,1412680.0,0.98,69.1323,-148.946,POINT (-148.946 69.1323)
2676,4869,1412680.0,0.816,69.1322,-148.946,POINT (-148.946 69.1322)
2677,4870,1412680.0,0.863,69.1322,-148.946,POINT (-148.946 69.1322)
2678,4871,1412680.0,0.898,69.1322,-148.946,POINT (-148.946 69.1322)
2679,4872,1412680.0,1.0070000000000001,69.1322,-148.946,POINT (-148.946 69.1322)
2680,4873,1412680.0,0.853,69.1322,-148.946,POINT (-148.946 69.1322)
2681,4874,1412680.0,0.821,69.1322,-148.946,POINT (-148.946 69.1322)
2682,4875,1412680.0,0.7108,69.1322,-148.946,POINT (-148.946 69.1322)
2683,4876,1412680.0,0.8140000000000001,69.1322,-148.946,POINT (-148.946 69.1322)
2684,4877,1412680.0,0.7929,69.1321,-148.946,POINT (-148.946 69.13209999999999)
2685,4878,1412690.0,0.5804,69.1321,-148.946,POINT (-148.946 69.13209999999999)
2686,4879,1412690.0,0.9,69.1321,-148.946,POINT (-148.946 69.13209999999999)
2687,4880,1412690.0,0.879,69.1321,-148.946,POINT (-148.946 69.13209999999999)
2688,4881,1412690.0,0.7506999999999999,69.1321,-148.946,POINT (-148.946 69.13209999999999)
2689,4882,1412690.0,0.7552,69.1321,-148.946,POINT (-148.946 69.13209999999999)
2690,4883,1412690.0,0.7451000000000001,69.1321,-148.946,POINT (-148.946 69.13209999999999)
2691,4884,1412690.0,0.7912,69.1321,-148.946,POINT (-148.946 69.13209999999999)
2692,4885,1412690.0,0.9,69.1321,-148.946,POINT (-148.946 69.13209999999999)
2693,4886,1412690.0,0.94,69.1321,-148.946,POINT (-148.946 69.13209999999999)
2694,4887,1412700.0,0.87,69.1321,-148.946,POINT (-148.946 69.13209999999999)
2695,4888,1412700.0,0.9390000000000001,69.1321,-148.946,POINT (-148.946 69.13209999999999)
2696,4889,1412700.0,1.0270000000000001,69.1321,-148.946,POINT (-148.946 69.13209999999999)
2697,4890,1412700.0,0.74,69.132,-148.946,POINT (-148.946 69.13200000000001)
2698,4891,1412700.0,0.828,69.132,-148.946,POINT (-148.946 69.13200000000001)
2699,4892,1412700.0,0.8240000000000001,69.132,-148.946,POINT (-148.946 69.13200000000001)
2700,4893,1412700.0,0.8220000000000001,69.132,-148.946,POINT (-148.946 69.13200000000001)
2701,4894,1412700.0,0.883,69.132,-148.946,POINT (-148.946 69.13200000000001)
2702,4895,1412700.0,0.8809999999999999,69.132,-148.946,POINT (-148.946 69.13200000000001)
2703,4896,1412700.0,0.7861,69.132,-148.946,POINT (-148.946 69.13200000000001)
2704,4897,1412700.0,0.88,69.132,-148.946,POINT (-148.946 69.13200000000001)
2705,4898,1412710.0,0.804,69.1319,-148.946,POINT (-148.946 69.1319)
2706,4899,1412710.0,0.7985,69.1319,-148.946,POINT (-148.946 69.1319)
2707,4900,1412710.0,0.888,69.1319,-148.946,POINT (-148.946 69.1319)
2708,4901,1412710.0,0.7304999999999999,69.1319,-148.946,POINT (-148.946 69.1319)
2709,4902,1412710.0,0.7906,69.1319,-148.946,POINT (-148.946 69.1319)
2710,4903,1412710.0,0.836,69.1319,-148.946,POINT (-148.946 69.1319)
2711,4904,1412710.0,0.7226,69.1319,-148.946,POINT (-148.946 69.1319)
2712,4905,1412710.0,0.7575,69.1319,-148.946,POINT (-148.946 69.1319)
2713,4906,1412710.0,0.835,69.1319,-148.946,POINT (-148.946 69.1319)
2714,4907,1412720.0,0.7743000000000001,69.1318,-148.946,POINT (-148.946 69.1318)
2715,4908,1412720.0,0.7867000000000001,69.1318,-148.946,POINT (-148.946 69.1318)
2716,4909,1412720.0,0.875,69.1318,-148.946,POINT (-148.946 69.1318)
2717,4910,1412720.0,0.7304999999999999,69.1318,-148.946,POINT (-148.946 69.1318)
2718,4911,1412720.0,0.7816,69.1318,-148.946,POINT (-148.946 69.1318)
2719,4912,1412720.0,0.7372,69.1318,-148.946,POINT (-148.946 69.1318)
2720,4913,1412720.0,0.8540000000000001,69.1318,-148.946,POINT (-148.946 69.1318)
2721,4914,1412720.0,0.7299,69.1318,-148.946,POINT (-148.946 69.1318)
2722,4915,1412720.0,0.7754000000000001,69.1318,-148.946,POINT (-148.946 69.1318)
2723,4916,1412720.0,0.7101999999999999,69.1318,-148.946,POINT (-148.946 69.1318)
2724,4917,1412720.0,0.6681,69.1317,-148.946,POINT (-148.946 69.1317)
2725,4918,1412730.0,0.6552,69.1317,-148.946,POINT (-148.946 69.1317)
2726,4919,1412730.0,0.89,69.1317,-148.946,POINT (-148.946 69.1317)
2727,4920,1412730.0,0.825,69.1317,-148.946,POINT (-148.946 69.1317)
2728,4921,1412730.0,0.82,69.1317,-148.946,POINT (-148.946 69.1317)
2729,4922,1412730.0,0.9179999999999999,69.1317,-148.946,POINT (-148.946 69.1317)
2730,4923,1412730.0,0.892,69.1317,-148.946,POINT (-148.946 69.1317)
2731,4924,1412730.0,0.7709,69.1317,-148.946,POINT (-148.946 69.1317)
2732,4925,1412730.0,0.7929,69.1317,-148.946,POINT (-148.946 69.1317)
2733,4926,1412730.0,0.7631,69.1316,-148.946,POINT (-148.946 69.13160000000001)
2734,4927,1412740.0,0.7844,69.1316,-148.946,POINT (-148.946 69.13160000000001)
2735,4928,1412740.0,0.74,69.1316,-148.946,POINT (-148.946 69.13160000000001)
2736,4929,1412740.0,0.7743000000000001,69.1316,-148.946,POINT (-148.946 69.13160000000001)
2737,4930,1412740.0,0.753,69.1316,-148.946,POINT (-148.946 69.13160000000001)
2738,4931,1412740.0,0.7856000000000001,69.1316,-148.946,POINT (-148.946 69.13160000000001)
2739,4932,1412740.0,0.6535,69.1316,-148.946,POINT (-148.946 69.13160000000001)
2740,4933,1412740.0,0.7709,69.1316,-148.946,POINT (-148.946 69.13160000000001)
2741,4934,1412740.0,0.731,69.1316,-148.946,POINT (-148.946 69.13160000000001)
2742,4935,1412740.0,0.7243,69.1315,-148.946,POINT (-148.946 69.1315)
2743,4936,1412740.0,0.6568999999999999,69.1315,-148.946,POINT (-148.946 69.1315)
2744,4937,1412740.0,0.8320000000000001,69.1315,-148.946,POINT (-148.946 69.1315)
2745,4938,1412750.0,0.7906,69.1315,-148.946,POINT (-148.946 69.1315)
2746,4939,1412750.0,0.8420000000000001,69.1315,-148.946,POINT (-148.946 69.1315)
2747,4940,1412750.0,0.8140000000000001,69.1315,-148.946,POINT (-148.946 69.1315)
2748,4941,1412750.0,0.6866,69.1315,-148.946,POINT (-148.946 69.1315)
2749,4942,1412750.0,0.599,69.1315,-148.946,POINT (-148.946 69.1315)
2750,4943,1412750.0,0.7282,69.1315,-148.946,POINT (-148.946 69.1315)
2751,4944,1412750.0,0.8009999999999999,69.1315,-148.946,POINT (-148.946 69.1315)
2752,4945,1412750.0,0.6591,69.1314,-148.946,POINT (-148.946 69.1314)
2753,4946,1412750.0,0.7839,69.1314,-148.946,POINT (-148.946 69.1314)
2754,4947,1412760.0,0.731,69.1314,-148.946,POINT (-148.946 69.1314)
2755,4948,1412760.0,0.6484000000000001,69.1314,-148.946,POINT (-148.946 69.1314)
2756,4949,1412760.0,0.7665000000000001,69.1314,-148.946,POINT (-148.946 69.1314)
2757,4950,1412760.0,0.7372,69.1314,-148.946,POINT (-148.946 69.1314)
2758,4951,1412760.0,0.8059999999999999,69.1314,-148.946,POINT (-148.946 69.1314)
