,id_count,UTM_E,UTM_N,Depth_m,geometry
370,61371,406225.68,7613275.33,0.5259,POINT (406225.68 7613275.33)
371,61372,406228.98,7613276.32,0.531,POINT (406228.98 7613276.32)
372,61373,406230.6,7613276.26,0.6022,POINT (406230.6 7613276.26)
373,61374,406232.64,7613276.18,0.6415000000000001,POINT (406232.64 7613276.18)
374,61375,406234.67,7613276.11,0.7215,POINT (406234.67 7613276.11)
375,61376,406236.66,7613274.92,0.6389,POINT (406236.66 7613274.92)
376,61377,406239.1,7613274.82,0.6502,POINT (406239.1 7613274.82)
377,61378,406241.54,7613274.73,0.5109,POINT (406241.54 7613274.73)
378,61379,406243.17,7613274.67,0.4717,POINT (406243.17 7613274.67)
379,61380,406243.98,7613274.64,0.5604,POINT (406243.98 7613274.64)
380,61381,406246.02,7613274.56,0.6631,POINT (406246.02 7613274.56)
381,61382,406247.64,7613274.5,0.5981000000000001,POINT (406247.64 7613274.5)
382,61383,406250.08,7613274.41,0.5954999999999999,POINT (406250.08 7613274.41)
383,61384,406251.71,7613274.35,0.5997,POINT (406251.71 7613274.35)
384,61385,406254.56,7613274.24,0.6162,POINT (406254.56 7613274.24)
385,61386,406256.18,7613274.18,0.562,POINT (406256.18 7613274.18)
386,61387,406256.18,7613274.18,0.5357,POINT (406256.18 7613274.18)
387,61388,406257.81,7613274.12,0.6404000000000001,POINT (406257.81 7613274.12)
388,61389,406260.66,7613274.02,0.5398,POINT (406260.66 7613274.02)
389,61390,406262.28,7613273.96,0.5837,POINT (406262.28 7613273.96)
390,61391,406264.32,7613273.88,0.5821000000000001,POINT (406264.32 7613273.88)
391,61392,406267.16,7613273.77,0.6507999999999999,POINT (406267.16 7613273.77)
392,61393,406269.2,7613273.7,0.5388000000000001,POINT (406269.2 7613273.7)
393,61394,406270.42,7613273.65,0.5919,POINT (406270.42 7613273.65)
394,61395,406272.0,7613272.48,0.5321,POINT (406272 7613272.48)
395,61396,406274.4,7613271.27,0.5733,POINT (406274.4 7613271.27)
396,61397,406276.03,7613271.21,0.6977,POINT (406276.03 7613271.21)
397,61398,406277.69,7613272.26,0.5573,POINT (406277.69 7613272.26)
398,61399,406281.35,7613272.13,0.6095,POINT (406281.35 7613272.13)
399,61400,406282.62,7613273.19,0.7225,POINT (406282.62 7613273.19)
400,61401,406284.65,7613273.12,0.6368,POINT (406284.65 7613273.12)
401,61402,406287.9,7613273.0,0.545,POINT (406287.9 7613273)
402,61403,406289.12,7613272.95,0.44179999999999997,POINT (406289.12 7613272.95)
403,61404,406291.12,7613271.76,0.39380000000000004,POINT (406291.12 7613271.76)
404,61405,406293.15,7613271.68,0.3427,POINT (406293.15 7613271.68)
405,61406,406296.0,7613271.58,0.4805,POINT (406296 7613271.58)
406,61407,406298.03,7613271.5,0.499,POINT (406298.03 7613271.5)
407,61408,406300.92,7613272.51,0.5444,POINT (406300.92 7613272.51)
408,61409,406302.95,7613272.43,0.4629,POINT (406302.95 7613272.43)
409,61410,406304.98,7613272.36,0.46649999999999997,POINT (406304.98 7613272.36)
410,61411,406307.02,7613272.28,0.44789999999999996,POINT (406307.02 7613272.28)
411,61412,406309.01,7613271.09,0.5821000000000001,POINT (406309.01 7613271.09)
412,61413,406311.49,7613272.11,0.627,POINT (406311.49 7613272.11)
413,61414,406314.34,7613272.01,0.44020000000000004,POINT (406314.34 7613272.01)
414,61415,406316.37,7613271.93,0.5279,POINT (406316.37 7613271.93)
415,61416,406318.4,7613271.85,0.48100000000000004,POINT (406318.4 7613271.85)
416,61417,406320.89,7613272.88,0.5677,POINT (406320.89 7613272.88)
417,61418,406322.88,7613271.69,0.5816,POINT (406322.88 7613271.69)
418,61419,406326.13,7613271.56,0.531,POINT (406326.13 7613271.56)
419,61420,406327.35,7613271.52,0.531,POINT (406327.35 7613271.52)
420,61421,406330.6,7613271.4,0.3628,POINT (406330.6 7613271.4)
421,61422,406332.23,7613271.34,0.5543,POINT (406332.23 7613271.34)
422,61423,406334.26,7613271.26,0.5202,POINT (406334.26 7613271.26)
423,61424,406336.3,7613271.18,0.6038,POINT (406336.3 7613271.18)
424,61425,406338.74,7613271.09,0.6884,POINT (406338.74 7613271.09)
425,61426,406341.58,7613270.99,0.6926000000000001,POINT (406341.58 7613270.99)
426,61427,406344.43,7613270.88,0.7162999999999999,POINT (406344.43 7613270.88)
427,61428,406346.87,7613270.79,0.6920000000000001,POINT (406346.87 7613270.79)
428,61429,406348.9,7613270.71,0.5599000000000001,POINT (406348.9 7613270.71)
429,61430,406350.12,7613270.67,0.5594,POINT (406350.12 7613270.67)
430,61431,406352.52,7613269.46,0.6797,POINT (406352.52 7613269.46)
431,61432,406354.96,7613269.37,0.6745,POINT (406354.96 7613269.37)
432,61433,406356.63,7613270.42,0.6470999999999999,POINT (406356.63 7613270.42)
433,61434,406359.07,7613270.33,0.7426,POINT (406359.07 7613270.33)
434,61435,406359.88,7613270.3,0.7637999999999999,POINT (406359.88 7613270.3)
435,61436,406361.51,7613270.24,0.7147,POINT (406361.51 7613270.24)
436,61437,406363.95,7613270.15,0.5568,POINT (406363.95 7613270.15)
437,61438,406366.39,7613270.06,0.7193999999999999,POINT (406366.39 7613270.06)
438,61439,406367.61,7613270.01,0.6759999999999999,POINT (406367.61 7613270.01)
439,61440,406369.64,7613269.94,0.7829,POINT (406369.64 7613269.94)
440,61441,406372.53,7613270.94,0.7158,POINT (406372.53 7613270.94)
441,61442,406373.67,7613268.67,0.3488,POINT (406373.67 7613268.67)
442,61443,406374.48,7613268.64,0.5041,POINT (406374.48 7613268.64)
443,61444,406377.33,7613268.53,0.6739,POINT (406377.33 7613268.53)
444,61445,406379.4,7613269.57,0.5423,POINT (406379.4 7613269.57)
445,61446,406381.03,7613269.51,0.6718000000000001,POINT (406381.03 7613269.51)
446,61447,406383.84,7613268.29,0.6404000000000001,POINT (406383.84 7613268.29)
447,61448,406385.87,7613268.21,0.6909000000000001,POINT (406385.87 7613268.21)
448,61449,406388.31,7613268.12,0.6723,POINT (406388.31 7613268.12)
449,61450,406390.34,7613268.04,0.6187,POINT (406390.34 7613268.04)
450,61451,406392.78,7613267.95,0.7064,POINT (406392.78 7613267.95)
451,61452,406394.41,7613267.89,0.8009999999999999,POINT (406394.41 7613267.89)
452,61453,406396.44,7613267.82,0.7415,POINT (406396.44 7613267.82)
453,61454,406398.88,7613267.73,0.816,POINT (406398.88 7613267.73)
454,61455,406400.92,7613267.65,0.7291,POINT (406400.92 7613267.65)
455,61456,406402.95,7613267.57,0.774,POINT (406402.95 7613267.57)
456,61457,406405.39,7613267.48,0.7993000000000001,POINT (406405.39 7613267.48)
457,61458,406407.47,7613268.52,0.7812,POINT (406407.47 7613268.52)
458,61459,406409.09,7613268.46,0.7606,POINT (406409.09 7613268.46)
459,61460,406411.94,7613268.35,0.856,POINT (406411.94 7613268.35)
460,61461,406412.75,7613268.32,0.8809999999999999,POINT (406412.75 7613268.32)
461,61462,406414.79,7613268.25,0.82,POINT (406414.79 7613268.25)
462,61463,406416.41,7613268.19,0.809,POINT (406416.41 7613268.19)
463,61464,406418.04,7613268.12,0.815,POINT (406418.04 7613268.12)
464,61465,406419.67,7613268.06,0.853,POINT (406419.67 7613268.06)
465,61466,406422.11,7613267.97,0.885,POINT (406422.11 7613267.97)
466,61467,406424.14,7613267.9,0.903,POINT (406424.14 7613267.9)
467,61468,406426.58,7613267.81,0.76,POINT (406426.58 7613267.81)
468,61469,406427.8,7613267.76,0.7193,POINT (406427.8 7613267.76)
469,61470,406430.24,7613267.67,0.49329999999999996,POINT (406430.24 7613267.67)
470,61471,406431.42,7613266.51,0.49479999999999996,POINT (406431.42 7613266.51)
471,61472,406433.86,7613266.42,0.5537,POINT (406433.86 7613266.42)
472,61473,406435.89,7613266.34,0.3086,POINT (406435.89 7613266.34)
473,61474,406437.52,7613266.28,0.4288,POINT (406437.52 7613266.28)
474,61475,406438.74,7613266.23,0.6125,POINT (406438.74 7613266.23)
475,61476,406440.77,7613266.16,0.5588000000000001,POINT (406440.77 7613266.16)
476,61477,406442.85,7613267.2,0.5537,POINT (406442.85 7613267.2)
477,61478,406445.65,7613265.98,0.44939999999999997,POINT (406445.65 7613265.98)
478,61479,406446.91,7613267.05,0.4107,POINT (406446.91 7613267.05)
479,61480,406449.35,7613266.95,0.3947,POINT (406449.35 7613266.95)
480,61481,406451.39,7613266.88,0.5629,POINT (406451.39 7613266.88)
481,61482,406453.83,7613266.79,0.5557,POINT (406453.83 7613266.79)
482,61483,406454.64,7613266.76,0.4432,POINT (406454.64 7613266.76)
483,61484,406457.49,7613266.65,0.4458,POINT (406457.49 7613266.65)
484,61485,406458.71,7613266.6,0.5144,POINT (406458.71 7613266.6)
485,61486,406461.96,7613266.48,0.7735,POINT (406461.96 7613266.48)
486,61487,406463.59,7613266.42,0.7709,POINT (406463.59 7613266.42)
487,61488,406465.62,7613266.35,0.5278,POINT (406465.62 7613266.35)
488,61489,406468.06,7613266.25,0.6579,POINT (406468.06 7613266.25)
489,61490,406470.5,7613266.16,0.9670000000000001,POINT (406470.5 7613266.16)
490,61491,406472.13,7613266.1,1.046,POINT (406472.13 7613266.1)
491,61492,406472.49,7613264.97,0.972,POINT (406472.49 7613264.97)
492,61493,406474.57,7613266.01,1.081,POINT (406474.57 7613266.01)
493,61494,406476.19,7613265.95,0.961,POINT (406476.19 7613265.95)
494,61495,406478.23,7613265.87,0.953,POINT (406478.23 7613265.87)
495,61496,406480.26,7613265.8,0.8809999999999999,POINT (406480.26 7613265.8)
496,61497,406482.7,7613265.71,0.7537999999999999,POINT (406482.7 7613265.71)
497,61498,406484.33,7613265.65,0.6233,POINT (406484.33 7613265.65)
498,61499,406485.95,7613265.59,0.5794,POINT (406485.95 7613265.59)
499,61500,406488.8,7613265.48,0.5572,POINT (406488.8 7613265.48)
500,61501,406490.83,7613265.4,0.6444,POINT (406490.83 7613265.4)
501,61502,406493.68,7613265.3,0.6331,POINT (406493.68 7613265.3)
502,61503,406495.76,7613266.34,0.6228,POINT (406495.76 7613266.34)
503,61504,406496.93,7613265.18,0.7021999999999999,POINT (406496.93 7613265.18)
504,61505,406497.79,7613266.26,0.6733,POINT (406497.79 7613266.26)
505,61506,406499.37,7613265.08,0.6202000000000001,POINT (406499.37 7613265.08)
506,61507,406501.0,7613265.02,0.7440000000000001,POINT (406501 7613265.02)
507,61508,406502.67,7613266.08,0.7394,POINT (406502.67 7613266.08)
508,61509,406479.54,7613464.45,0.6831,POINT (406479.54 7613464.45)
509,61510,406479.54,7613464.45,0.6207,POINT (406479.54 7613464.45)
510,61511,406479.09,7613463.35,0.4814,POINT (406479.09 7613463.35)
511,61512,406479.05,7613462.24,0.6743000000000001,POINT (406479.05 7613462.24)
512,61513,406479.37,7613460.0,0.7909,POINT (406479.37 7613460)
513,61514,406479.7,7613457.75,0.7398,POINT (406479.7 7613457.75)
514,61515,406479.61,7613455.52,0.7894,POINT (406479.61 7613455.52)
515,61516,406479.94,7613453.28,0.7595000000000001,POINT (406479.94 7613453.28)
516,61517,406479.81,7613449.94,0.728,POINT (406479.81 7613449.94)
517,61518,406479.36,7613448.84,0.6877,POINT (406479.36 7613448.84)
518,61519,406479.24,7613445.5,0.6625,POINT (406479.24 7613445.5)
519,61520,406479.6,7613444.37,0.6587999999999999,POINT (406479.6 7613444.37)
520,61521,406479.16,7613443.27,0.6697,POINT (406479.16 7613443.27)
521,61522,406478.67,7613441.05,0.7223,POINT (406478.67 7613441.05)
522,61523,406478.58,7613438.82,0.7605,POINT (406478.58 7613438.82)
523,61524,406478.5,7613436.6,0.7434999999999999,POINT (406478.5 7613436.6)
524,61525,406478.46,7613435.48,0.6181,POINT (406478.46 7613435.48)
525,61526,406478.78,7613433.24,0.5985,POINT (406478.78 7613433.24)
526,61527,406478.29,7613431.02,0.6202000000000001,POINT (406478.29 7613431.02)
527,61528,406478.25,7613429.91,0.6212,POINT (406478.25 7613429.91)
528,61529,406477.8,7613428.81,0.7089,POINT (406477.8 7613428.81)
529,61530,406477.27,7613425.48,0.6325,POINT (406477.27 7613425.48)
530,61531,406477.63,7613424.35,0.6805,POINT (406477.63 7613424.35)
531,61532,406477.96,7613422.11,0.5598,POINT (406477.96 7613422.11)
532,61533,406477.47,7613419.9,0.5634,POINT (406477.47 7613419.9)
533,61534,406477.43,7613418.78,0.68,POINT (406477.43 7613418.78)
534,61535,406476.94,7613416.57,0.6552,POINT (406476.94 7613416.57)
535,61536,406476.4,7613413.24,0.7156,POINT (406476.4 7613413.24)
536,61537,406476.36,7613412.13,0.7326,POINT (406476.36 7613412.13)
537,61538,406476.28,7613409.9,0.7641,POINT (406476.28 7613409.9)
538,61539,406476.6,7613407.65,0.5273,POINT (406476.6 7613407.65)
539,61540,406476.97,7613406.52,0.6836,POINT (406476.97 7613406.52)
540,61541,406476.48,7613404.31,0.6531,POINT (406476.48 7613404.31)
541,61542,406476.4,7613402.08,0.6325,POINT (406476.4 7613402.08)
542,61543,406476.31,7613399.85,0.6666,POINT (406476.31 7613399.85)
543,61544,406476.23,7613397.62,0.5932999999999999,POINT (406476.23 7613397.62)
544,61545,406476.19,7613396.51,0.6,POINT (406476.19 7613396.51)
545,61546,406475.7,7613394.3,0.46740000000000004,POINT (406475.7 7613394.3)
546,61547,406476.02,7613392.05,0.5623,POINT (406476.02 7613392.05)
547,61548,406475.53,7613389.84,0.5979,POINT (406475.53 7613389.84)
548,61549,406475.49,7613388.72,0.5772999999999999,POINT (406475.49 7613388.72)
549,61550,406475.81,7613386.48,0.5613,POINT (406475.81 7613386.48)
550,61551,406475.32,7613384.27,0.6666,POINT (406475.32 7613384.27)
551,61552,406475.69,7613383.14,0.5246999999999999,POINT (406475.69 7613383.14)
552,61553,406475.6,7613380.91,0.4669,POINT (406475.6 7613380.91)
553,61554,406474.75,7613379.83,0.5242,POINT (406474.75 7613379.83)
554,61555,406474.71,7613378.71,0.5922999999999999,POINT (406474.71 7613378.71)
555,61556,406475.03,7613376.47,0.5819,POINT (406475.03 7613376.47)
556,61557,406475.35,7613374.22,0.6918000000000001,POINT (406475.35 7613374.22)
557,61558,406474.91,7613373.12,0.5412,POINT (406474.91 7613373.12)
558,61559,406475.27,7613371.99,0.6794,POINT (406475.27 7613371.99)
559,61560,406475.15,7613368.65,0.5329,POINT (406475.15 7613368.65)
560,61561,406475.55,7613368.64,0.5283,POINT (406475.55 7613368.64)
561,61562,406475.51,7613367.52,0.5979,POINT (406475.51 7613367.52)
562,61563,406475.47,7613366.41,0.7734000000000001,POINT (406475.47 7613366.41)
563,61564,406475.75,7613363.05,0.6805,POINT (406475.75 7613363.05)
564,61565,406475.67,7613360.82,0.5309,POINT (406475.67 7613360.82)
565,61566,406475.63,7613359.71,0.5618,POINT (406475.63 7613359.71)
566,61567,406475.58,7613358.59,0.7609999999999999,POINT (406475.58 7613358.59)
567,61568,406475.5,7613356.36,0.7806000000000001,POINT (406475.5 7613356.36)
568,61569,406475.46,7613355.25,0.7176,POINT (406475.46 7613355.25)
569,61570,406475.78,7613353.01,0.7609999999999999,POINT (406475.78 7613353.01)
570,61571,406475.33,7613351.91,0.7532,POINT (406475.33 7613351.91)
571,61572,406475.66,7613349.66,0.6047,POINT (406475.66 7613349.66)
572,61573,406475.57,7613347.43,0.7579,POINT (406475.57 7613347.43)
573,61574,406475.53,7613346.32,0.7486,POINT (406475.53 7613346.32)
574,61575,406475.04,7613344.11,0.6067,POINT (406475.04 7613344.11)
575,61576,406474.96,7613341.88,0.6851,POINT (406474.96 7613341.88)
576,61577,406474.88,7613339.65,0.7187,POINT (406474.88 7613339.65)
577,61578,406474.75,7613336.31,0.7909,POINT (406474.75 7613336.31)
578,61579,406474.71,7613335.19,0.6119,POINT (406474.71 7613335.19)
579,61580,406474.58,7613331.85,0.4783,POINT (406474.58 7613331.85)
580,61581,406474.58,7613331.85,0.5943,POINT (406474.58 7613331.85)
581,61582,406474.5,7613329.62,0.7249,POINT (406474.5 7613329.62)
582,61583,406474.42,7613327.39,0.7589,POINT (406474.42 7613327.39)
583,61584,406474.33,7613325.16,0.6026,POINT (406474.33 7613325.16)
584,61585,406474.66,7613322.92,0.6789000000000001,POINT (406474.66 7613322.92)
585,61586,406474.62,7613321.8,0.7959999999999999,POINT (406474.62 7613321.8)
586,61587,406474.53,7613319.58,0.6614,POINT (406474.53 7613319.58)
587,61588,406474.45,7613317.35,0.6908,POINT (406474.45 7613317.35)
588,61589,406474.77,7613315.1,0.7863,POINT (406474.77 7613315.1)
589,61590,406474.32,7613314.0,0.7378,POINT (406474.32 7613314)
590,61591,406474.24,7613311.77,0.7609999999999999,POINT (406474.24 7613311.77)
591,61592,406474.56,7613309.53,0.7553,POINT (406474.56 7613309.53)
592,61593,406474.03,7613306.2,0.6196,POINT (406474.03 7613306.2)
593,61594,406473.63,7613306.22,0.536,POINT (406473.63 7613306.22)
594,61595,406473.54,7613303.99,0.6789000000000001,POINT (406473.54 7613303.99)
595,61596,406473.46,7613301.76,0.836,POINT (406473.46 7613301.76)
596,61597,406473.38,7613299.53,0.863,POINT (406473.38 7613299.53)
597,61598,406472.89,7613297.32,0.6887000000000001,POINT (406472.89 7613297.32)
598,61599,406473.21,7613295.08,0.7166,POINT (406473.21 7613295.08)
599,61600,406473.53,7613292.83,0.848,POINT (406473.53 7613292.83)
600,61601,406473.49,7613291.72,0.852,POINT (406473.49 7613291.72)
601,61602,406473.04,7613290.62,0.935,POINT (406473.04 7613290.62)
602,61603,406472.96,7613288.39,0.873,POINT (406472.96 7613288.39)
603,61604,406472.92,7613287.27,0.7635,POINT (406472.92 7613287.27)
604,61605,406473.28,7613286.15,0.7037,POINT (406473.28 7613286.15)
605,61606,406473.2,7613283.92,0.7187,POINT (406473.2 7613283.92)
606,61607,406473.12,7613281.69,0.78,POINT (406473.12 7613281.69)
607,61608,406473.07,7613280.57,0.8009999999999999,POINT (406473.07 7613280.57)
608,61609,406472.95,7613277.23,0.7976000000000001,POINT (406472.95 7613277.23)
609,61610,406473.31,7613276.1,0.816,POINT (406473.31 7613276.1)
610,61611,406472.82,7613273.89,0.6659999999999999,POINT (406472.82 7613273.89)
611,61612,406473.15,7613271.64,0.848,POINT (406473.15 7613271.64)
612,61613,406473.47,7613269.4,0.6108,POINT (406473.47 7613269.4)
613,61614,406473.43,7613268.29,0.86,POINT (406473.43 7613268.29)
614,61615,406472.9,7613264.96,0.985,POINT (406472.9 7613264.96)
615,61616,406473.3,7613264.94,0.843,POINT (406473.3 7613264.94)
616,61617,406473.22,7613262.71,0.97,POINT (406473.22 7613262.71)
617,61618,406472.73,7613260.5,0.889,POINT (406472.73 7613260.5)
618,61619,406472.65,7613258.27,0.929,POINT (406472.65 7613258.27)
619,61620,406472.61,7613257.16,1.1059999999999999,POINT (406472.61 7613257.16)
620,61621,406471.67,7613253.84,1.0979999999999999,POINT (406471.67 7613253.84)
621,61622,406471.58,7613251.62,1.13,POINT (406471.58 7613251.62)
622,61623,406472.36,7613250.47,1.084,POINT (406472.36 7613250.47)
623,61624,406472.72,7613249.34,0.9209999999999999,POINT (406472.72 7613249.34)
624,61625,406472.23,7613247.13,0.978,POINT (406472.23 7613247.13)
625,61626,406472.15,7613244.9,0.7811,POINT (406472.15 7613244.9)
626,61627,406472.51,7613243.77,0.907,POINT (406472.51 7613243.77)
627,61628,406472.43,7613241.54,0.8340000000000001,POINT (406472.43 7613241.54)
628,61629,406472.75,7613239.3,0.7424,POINT (406472.75 7613239.3)
629,61630,406473.52,7613238.15,0.7264,POINT (406473.52 7613238.15)
630,61631,406473.48,7613237.04,0.6614,POINT (406473.48 7613237.04)
631,61632,406473.4,7613234.81,0.7475,POINT (406473.4 7613234.81)
632,61633,406473.32,7613232.58,0.7826000000000001,POINT (406473.32 7613232.58)
633,61634,406473.28,7613231.47,0.748,POINT (406473.28 7613231.47)
634,61635,406473.56,7613228.11,0.7857,POINT (406473.56 7613228.11)
635,61636,406473.88,7613225.86,0.7706999999999999,POINT (406473.88 7613225.86)
636,61637,406473.39,7613223.65,0.7584000000000001,POINT (406473.39 7613223.65)
637,61638,406473.35,7613222.54,0.7123999999999999,POINT (406473.35 7613222.54)
638,61639,406472.82,7613219.21,0.6717,POINT (406472.82 7613219.21)
639,61640,406472.73,7613216.98,0.6912999999999999,POINT (406472.73 7613216.98)
640,61641,406473.06,7613214.74,0.7681999999999999,POINT (406473.06 7613214.74)
641,61642,406473.02,7613213.62,0.804,POINT (406473.02 7613213.62)
642,61643,406472.89,7613210.28,0.7372,POINT (406472.89 7613210.28)
643,61644,406472.81,7613208.05,0.6881999999999999,POINT (406472.81 7613208.05)
644,61645,406473.13,7613205.81,0.602,POINT (406473.13 7613205.81)
645,61646,406472.28,7613204.72,0.6531,POINT (406472.28 7613204.72)
646,61647,406472.23,7613203.61,0.7981,POINT (406472.23 7613203.61)
647,61648,406472.56,7613201.36,0.7228,POINT (406472.56 7613201.36)
648,61649,406472.07,7613199.15,0.6547,POINT (406472.07 7613199.15)
649,61650,406472.03,7613198.04,0.6825,POINT (406472.03 7613198.04)
650,61651,406471.94,7613195.81,0.584,POINT (406471.94 7613195.81)
651,61652,406471.41,7613192.48,0.3678,POINT (406471.41 7613192.48)
