,Counter_,Latitude,Longitude,Depth_m,geometry
7419,191706,68.59666,-149.294125,0.4621,POINT (-149.294125 68.59666)
7420,191707,68.59666800000001,-149.294141,0.3417,POINT (-149.294141 68.59666800000001)
7421,191708,68.596675,-149.29414599999998,0.4707,POINT (-149.294146 68.596675)
7422,191709,68.596686,-149.29413799999998,0.4218,POINT (-149.294138 68.59668600000001)
7423,191710,68.596696,-149.29415,0.48109999999999997,POINT (-149.29415 68.59669599999999)
7424,191711,68.596711,-149.294163,0.48219999999999996,POINT (-149.294163 68.596711)
7425,191712,68.59671999999999,-149.294163,0.3763,POINT (-149.294163 68.59671999999999)
7426,191713,68.596733,-149.29416799999998,0.3809,POINT (-149.294168 68.596733)
7427,191714,68.59674,-149.29419,0.4028,POINT (-149.29419 68.59674)
7428,191715,68.596745,-149.294196,0.47759999999999997,POINT (-149.294196 68.596745)
7429,191716,68.596758,-149.294205,0.4108,POINT (-149.294205 68.59675799999999)
7430,191717,68.596766,-149.294203,0.45399999999999996,POINT (-149.294203 68.596766)
7431,191718,68.59678000000001,-149.29421100000002,0.4517,POINT (-149.294211 68.59678000000001)
7432,191719,68.596793,-149.29422,0.5548,POINT (-149.29422 68.59679300000001)
7433,191720,68.596805,-149.294231,0.4926,POINT (-149.294231 68.596805)
7434,191721,68.596811,-149.294243,0.39299999999999996,POINT (-149.294243 68.596811)
7435,191722,68.59682,-149.294245,0.3693,POINT (-149.294245 68.59681999999999)
7436,191723,68.59683100000001,-149.294246,0.4782,POINT (-149.294246 68.59683100000001)
7437,191724,68.596845,-149.294243,0.4753,POINT (-149.294243 68.596845)
7438,191725,68.59685999999999,-149.294266,0.44189999999999996,POINT (-149.294266 68.59685999999999)
7439,191726,68.596871,-149.294276,0.4108,POINT (-149.294276 68.59687099999999)
7440,191727,68.59688,-149.294271,0.5145000000000001,POINT (-149.294271 68.59688)
7441,191728,68.596888,-149.294271,0.484,POINT (-149.294271 68.59688800000001)
7442,191729,68.596901,-149.294298,0.48219999999999996,POINT (-149.294298 68.596901)
7443,191730,68.59691,-149.294306,0.43729999999999997,POINT (-149.294306 68.59690999999999)
7444,191731,68.596925,-149.294318,0.4292,POINT (-149.294318 68.596925)
7445,191732,68.59694,-149.294313,0.4177,POINT (-149.294313 68.59694)
7446,191733,68.59695500000001,-149.294325,0.5145000000000001,POINT (-149.294325 68.59695500000001)
7447,191734,68.596968,-149.294326,0.48219999999999996,POINT (-149.294326 68.596968)
7448,191735,68.59697800000001,-149.29437,0.49950000000000006,POINT (-149.29437 68.59697800000001)
7449,191736,68.596988,-149.294356,0.3993,POINT (-149.294356 68.596988)
7450,191737,68.597,-149.294361,0.3613,POINT (-149.294361 68.59699999999999)
7451,191738,68.59700600000001,-149.294365,0.4454,POINT (-149.294365 68.59700600000001)
7452,191739,68.59702,-149.29438000000002,0.42,POINT (-149.29438 68.59702)
7453,191740,68.597023,-149.294386,0.3567,POINT (-149.294386 68.59702299999999)
7454,191741,68.59704,-149.294396,0.2979,POINT (-149.294396 68.59704000000001)
7455,191742,68.597048,-149.294401,0.359,POINT (-149.294401 68.597048)
7456,191743,68.59705799999999,-149.294415,0.4339,POINT (-149.294415 68.59705799999999)
7457,191744,68.59707,-149.29441599999998,0.5024000000000001,POINT (-149.294416 68.59707)
7458,191745,68.597083,-149.29443,0.4707,POINT (-149.29443 68.597083)
7459,191746,68.597091,-149.294431,0.3544,POINT (-149.294431 68.59709100000001)
7460,191747,68.5971,-149.29443600000002,0.3613,POINT (-149.294436 68.5971)
7461,191748,68.59710600000001,-149.294446,0.4079,POINT (-149.294446 68.59710600000001)
7462,191749,68.597123,-149.294455,0.39990000000000003,POINT (-149.294455 68.597123)
7463,191750,68.597138,-149.294466,0.526,POINT (-149.294466 68.597138)
7464,191751,68.597151,-149.294461,0.4742,POINT (-149.294461 68.597151)
7465,191752,68.597158,-149.29446000000002,0.5537,POINT (-149.29446 68.59715799999999)
7466,191753,68.597171,-149.294461,0.2104,POINT (-149.294461 68.597171)
7467,191754,68.597178,-149.29448100000002,0.48450000000000004,POINT (-149.294481 68.597178)
7468,191755,68.598851,-149.29548300000002,0.53,POINT (-149.295483 68.598851)
7469,191756,68.598851,-149.29548300000002,0.5490999999999999,POINT (-149.295483 68.598851)
7470,191757,68.598851,-149.29548300000002,0.38780000000000003,POINT (-149.295483 68.598851)
7471,191758,68.598865,-149.295495,0.42979999999999996,POINT (-149.295495 68.598865)
7472,191759,68.598878,-149.295498,0.4938,POINT (-149.295498 68.598878)
7473,191760,68.598886,-149.29551,0.4984,POINT (-149.29551 68.59888599999999)
7474,191761,68.598901,-149.29553,0.34049999999999997,POINT (-149.29553 68.598901)
7475,191762,68.598911,-149.29554299999998,0.4891,POINT (-149.295543 68.598911)
7476,191763,68.59891800000001,-149.295548,0.4546,POINT (-149.295548 68.59891800000001)
7477,191764,68.598925,-149.295541,0.4926,POINT (-149.295541 68.59892499999999)
7478,191765,68.598938,-149.29554,0.5214,POINT (-149.29554 68.598938)
7479,191766,68.59895,-149.29555,0.503,POINT (-149.29555 68.59895)
7480,191767,68.598956,-149.295551,0.4914,POINT (-149.295551 68.598956)
7481,191768,68.598973,-149.29556000000002,0.35719999999999996,POINT (-149.29556 68.598973)
7482,191769,68.59898299999999,-149.29556599999998,0.47759999999999997,POINT (-149.295566 68.59898299999999)
7483,191770,68.59899,-149.295568,0.5283,POINT (-149.295568 68.59899)
7484,191771,68.59899999999999,-149.295571,0.4569,POINT (-149.295571 68.59899999999999)
7485,191772,68.59900999999999,-149.295593,0.4661,POINT (-149.295593 68.59900999999999)
7486,191773,68.599026,-149.295595,0.5179,POINT (-149.295595 68.59902599999999)
7487,191774,68.599036,-149.29559799999998,0.3613,POINT (-149.295598 68.599036)
7488,191775,68.599048,-149.2956,0.3832,POINT (-149.2956 68.599048)
7489,191776,68.599055,-149.295601,0.41369999999999996,POINT (-149.295601 68.59905500000001)
7490,191777,68.59906099999999,-149.295611,0.3716,POINT (-149.295611 68.59906099999999)
7491,191778,68.599075,-149.29560800000002,0.4177,POINT (-149.295608 68.599075)
7492,191779,68.599088,-149.295606,0.564,POINT (-149.295606 68.59908799999999)
7493,191780,68.599096,-149.295601,0.4736,POINT (-149.295601 68.599096)
7494,191781,68.599106,-149.295601,0.45,POINT (-149.295601 68.59910600000001)
7495,191782,68.599121,-149.29561,0.3636,POINT (-149.29561 68.599121)
7496,191783,68.599125,-149.29561999999999,0.3935,POINT (-149.29562 68.599125)
7497,191784,68.599141,-149.29561999999999,0.5151,POINT (-149.29562 68.599141)
7498,191785,68.599153,-149.295623,0.4961,POINT (-149.295623 68.599153)
7499,191786,68.599161,-149.29563000000002,0.2956,POINT (-149.29563 68.599161)
7500,191787,68.599166,-149.29563100000001,0.4586,POINT (-149.295631 68.599166)
7501,191788,68.59918,-149.295638,0.3532,POINT (-149.295638 68.59918)
7502,191789,68.59919599999999,-149.295641,0.4189,POINT (-149.295641 68.59919599999999)
7503,191790,68.599198,-149.295651,0.32439999999999997,POINT (-149.295651 68.599198)
7504,191791,68.599205,-149.29565300000002,0.397,POINT (-149.295653 68.599205)
7505,191792,68.59921800000001,-149.29565,0.4097,POINT (-149.29565 68.59921800000001)
7506,191793,68.599231,-149.295663,0.4465,POINT (-149.295663 68.599231)
7507,191794,68.599243,-149.29568,0.4592,POINT (-149.29568 68.599243)
7508,191795,68.59925600000001,-149.295691,0.3123,POINT (-149.295691 68.59925600000001)
7509,191796,68.599266,-149.29568999999998,0.5145000000000001,POINT (-149.29569 68.599266)
7510,191797,68.599278,-149.295696,0.4989,POINT (-149.295696 68.599278)
7511,191798,68.59928599999999,-149.295703,0.4903,POINT (-149.295703 68.59928599999999)
7512,191799,68.599303,-149.295716,0.4696,POINT (-149.295716 68.59930300000001)
7513,191800,68.599308,-149.29572,0.35259999999999997,POINT (-149.29572 68.59930799999999)
7514,191801,68.599331,-149.295726,0.3521,POINT (-149.295726 68.59933100000001)
7515,191802,68.59933000000001,-149.29573100000002,0.3682,POINT (-149.295731 68.59933000000001)
7516,191803,68.599338,-149.295753,0.3544,POINT (-149.295753 68.599338)
7517,191804,68.599355,-149.295746,0.36469999999999997,POINT (-149.295746 68.599355)
7518,191805,68.599365,-149.29574499999998,0.4177,POINT (-149.295745 68.59936500000001)
7519,191806,68.59937099999999,-149.295756,0.3549,POINT (-149.295756 68.59937099999999)
7520,191807,68.59938100000001,-149.295755,0.3521,POINT (-149.295755 68.59938100000001)
7521,191808,68.599393,-149.295755,0.18960000000000002,POINT (-149.295755 68.59939300000001)
7522,191809,68.599406,-149.295751,0.4177,POINT (-149.295751 68.599406)
7523,191810,68.599416,-149.295753,0.36469999999999997,POINT (-149.295753 68.59941600000001)
7524,191811,68.599428,-149.29575,0.4039,POINT (-149.29575 68.599428)
7525,191812,68.599435,-149.295748,0.431,POINT (-149.295748 68.599435)
7526,191813,68.59945,-149.29576,0.4828,POINT (-149.29576 68.59945)
7527,191814,68.59946,-149.295763,0.42119999999999996,POINT (-149.295763 68.59945999999999)
7528,191815,68.599468,-149.295771,0.5444,POINT (-149.295771 68.599468)
7529,191816,68.59948,-149.295781,0.4448,POINT (-149.295781 68.59948)
7530,191817,68.599485,-149.29578999999998,0.5179,POINT (-149.29579 68.599485)
7531,191818,68.599496,-149.295781,0.4949,POINT (-149.295781 68.599496)
7532,191819,68.599513,-149.295776,0.4984,POINT (-149.295776 68.599513)
7533,191820,68.599526,-149.295805,0.5249,POINT (-149.295805 68.599526)
7534,191821,68.599535,-149.29579099999998,0.4465,POINT (-149.295791 68.599535)
7535,191822,68.599548,-149.295788,0.4949,POINT (-149.295788 68.599548)
7536,191823,68.59955500000001,-149.29578500000002,0.40619999999999995,POINT (-149.295785 68.59955500000001)
7537,191824,68.59956600000001,-149.2958,0.48219999999999996,POINT (-149.2958 68.59956600000001)
7538,191825,68.601136,-149.296416,0.4097,POINT (-149.296416 68.601136)
7539,191826,68.601136,-149.296416,0.3175,POINT (-149.296416 68.601136)
7540,191827,68.601138,-149.296428,0.4056,POINT (-149.296428 68.60113800000001)
7541,191828,68.60115,-149.296435,0.2,POINT (-149.296435 68.60115)
7542,191829,68.60116500000001,-149.296436,0.4673,POINT (-149.296436 68.60116500000001)
7543,191830,68.601176,-149.296438,0.2766,POINT (-149.296438 68.601176)
7544,191831,68.60118100000001,-149.296446,0.2783,POINT (-149.296446 68.60118100000001)
7545,191832,68.60119300000001,-149.29645,0.2887,POINT (-149.29645 68.60119300000001)
7546,191833,68.60120500000001,-149.296446,0.4396,POINT (-149.296446 68.60120500000001)
7547,191834,68.601215,-149.296445,0.3734,POINT (-149.296445 68.601215)
7548,191835,68.60122,-149.296453,0.4557,POINT (-149.296453 68.60122)
7549,191836,68.601231,-149.296455,0.3953,POINT (-149.296455 68.601231)
7550,191837,68.60124300000001,-149.296451,0.46380000000000005,POINT (-149.296451 68.60124300000001)
7551,191838,68.601253,-149.29645,0.2824,POINT (-149.29645 68.601253)
7552,191839,68.601258,-149.29646,0.3423,POINT (-149.29646 68.601258)
7553,191840,68.60127,-149.29646,0.4517,POINT (-149.29646 68.60127)
7554,191841,68.601281,-149.296463,0.3924,POINT (-149.296463 68.601281)
7555,191842,68.601285,-149.296473,0.4235,POINT (-149.296473 68.601285)
7556,191843,68.60129599999999,-149.296476,0.34509999999999996,POINT (-149.296476 68.60129599999999)
7557,191844,68.60130600000001,-149.29648,0.3895,POINT (-149.29648 68.60130600000001)
7558,191845,68.601313,-149.29648799999998,0.40619999999999995,POINT (-149.296488 68.601313)
7559,191846,68.601325,-149.296493,0.4661,POINT (-149.296493 68.601325)
7560,191847,68.601338,-149.296495,0.5456,POINT (-149.296495 68.601338)
7561,191848,68.60135,-149.2965,0.556,POINT (-149.2965 68.60135)
7562,191849,68.601361,-149.296505,0.4264,POINT (-149.296505 68.601361)
7563,191850,68.601366,-149.296516,0.5122,POINT (-149.296516 68.601366)
7564,191851,68.60138,-149.29652,0.44079999999999997,POINT (-149.29652 68.60138000000001)
7565,191852,68.601391,-149.296518,0.5018,POINT (-149.296518 68.60139100000001)
7566,191853,68.601403,-149.29653000000002,0.473,POINT (-149.29653 68.601403)
7567,191854,68.60140799999999,-149.296541,0.4338,POINT (-149.296541 68.60140799999999)
7568,191855,68.60141999999999,-149.296546,0.45799999999999996,POINT (-149.296546 68.60141999999999)
7569,191856,68.60143000000001,-149.296551,0.405,POINT (-149.296551 68.60143000000001)
7570,191857,68.60144100000001,-149.296558,0.3843,POINT (-149.296558 68.60144100000001)
7571,191858,68.601446,-149.29657,0.4454,POINT (-149.29657 68.601446)
7572,191859,68.601458,-149.296576,0.4621,POINT (-149.296576 68.60145799999999)
7573,191860,68.60147099999999,-149.29658,0.4707,POINT (-149.29658 68.60147099999999)
7574,191861,68.601481,-149.29658799999999,0.3762,POINT (-149.296588 68.60148100000001)
7575,191862,68.601486,-149.2966,0.3682,POINT (-149.2966 68.60148599999999)
7576,191863,68.6015,-149.29660800000002,0.3186,POINT (-149.296608 68.6015)
7577,191864,68.601511,-149.29661000000002,0.3912,POINT (-149.29661 68.601511)
7578,191865,68.601516,-149.296621,0.4229,POINT (-149.296621 68.601516)
7579,191866,68.601535,-149.296638,0.4753,POINT (-149.296638 68.601535)
7580,191867,68.601541,-149.296653,0.4523,POINT (-149.296653 68.601541)
7581,191868,68.601546,-149.296651,0.33130000000000004,POINT (-149.296651 68.601546)
7582,191869,68.601563,-149.29666799999998,0.2898,POINT (-149.296668 68.601563)
7583,191870,68.601575,-149.296671,0.3716,POINT (-149.296671 68.601575)
7584,191871,68.60159,-149.296685,0.3221,POINT (-149.296685 68.60159)
7585,191872,68.601601,-149.296696,0.36700000000000005,POINT (-149.296696 68.601601)
7586,191873,68.601608,-149.296695,0.3146,POINT (-149.296695 68.601608)
7587,191874,68.601621,-149.296706,0.3987,POINT (-149.296706 68.60162099999999)
7588,191875,68.601635,-149.296721,0.3538,POINT (-149.296721 68.601635)
7589,191876,68.601646,-149.29673,0.3394,POINT (-149.29673 68.601646)
7590,191877,68.601653,-149.296728,0.3993,POINT (-149.296728 68.601653)
7591,191878,68.601665,-149.296743,0.488,POINT (-149.296743 68.601665)
7592,191879,68.601675,-149.29675600000002,0.3152,POINT (-149.296756 68.601675)
7593,191880,68.60169300000001,-149.29677,0.42,POINT (-149.29677 68.60169300000001)
7594,191881,68.601698,-149.296781,0.23800000000000002,POINT (-149.296781 68.601698)
7595,191882,68.60170500000001,-149.296778,0.2829,POINT (-149.296778 68.60170500000001)
7596,191883,68.601718,-149.29679099999998,0.3175,POINT (-149.296791 68.60171800000001)
7597,191884,68.601736,-149.296813,0.35840000000000005,POINT (-149.296813 68.601736)
7598,191885,68.60362099999999,-149.297866,0.3417,POINT (-149.297866 68.60362099999999)
7599,191886,68.60362099999999,-149.297866,0.3786,POINT (-149.297866 68.60362099999999)
7600,191887,68.603628,-149.297871,0.44079999999999997,POINT (-149.297871 68.603628)
7601,191888,68.60364,-149.29787,0.4154,POINT (-149.29787 68.60364)
7602,191889,68.603645,-149.297883,0.3981,POINT (-149.297883 68.603645)
7603,191890,68.603661,-149.297891,0.22760000000000002,POINT (-149.297891 68.603661)
7604,191891,68.603666,-149.29789499999998,0.5272,POINT (-149.297895 68.603666)
7605,191892,68.603675,-149.297898,0.3521,POINT (-149.297898 68.603675)
7606,191893,68.60368000000001,-149.297906,0.488,POINT (-149.297906 68.60368000000001)
7607,191894,68.603691,-149.297911,0.4523,POINT (-149.297911 68.603691)
7608,191895,68.603705,-149.297915,0.4523,POINT (-149.297915 68.60370500000001)
7609,191896,68.603716,-149.297911,0.4108,POINT (-149.297911 68.60371600000001)
7610,191897,68.603721,-149.297923,0.4511,POINT (-149.297923 68.60372099999999)
7611,191898,68.603735,-149.297928,0.36469999999999997,POINT (-149.297928 68.603735)
7612,191899,68.603746,-149.297926,0.5018,POINT (-149.297926 68.603746)
7613,191900,68.603758,-149.297926,0.42229999999999995,POINT (-149.297926 68.603758)
7614,191901,68.603763,-149.297935,0.4868,POINT (-149.297935 68.603763)
7615,191902,68.603775,-149.297938,0.4114,POINT (-149.297938 68.603775)
7616,191903,68.603788,-149.29793600000002,0.4661,POINT (-149.297936 68.60378799999999)
7617,191904,68.60379300000001,-149.297946,0.36590000000000006,POINT (-149.297946 68.60379300000001)
7618,191905,68.603806,-149.29795,0.3682,POINT (-149.29795 68.60380600000001)
7619,191906,68.603818,-149.297951,0.3394,POINT (-149.297951 68.603818)
7620,191907,68.60382299999999,-149.29796100000002,0.4338,POINT (-149.297961 68.60382299999999)
7621,191908,68.603835,-149.297966,0.3791,POINT (-149.297966 68.603835)
7622,191909,68.603848,-149.297968,0.4603,POINT (-149.297968 68.603848)
7623,191910,68.60386,-149.297976,0.5537,POINT (-149.297976 68.60386)
7624,191911,68.603865,-149.29799,0.43729999999999997,POINT (-149.29799 68.603865)
7625,191912,68.603876,-149.297991,0.4903,POINT (-149.297991 68.603876)
7626,191913,68.603886,-149.297995,0.3843,POINT (-149.297995 68.603886)
7627,191914,68.603895,-149.298,0.4385,POINT (-149.298 68.60389499999999)
7628,191915,68.60390100000001,-149.298013,0.3665,POINT (-149.298013 68.60390100000001)
7629,191916,68.603916,-149.29803,0.5352,POINT (-149.29803 68.603916)
7630,191917,68.60392,-149.298031,0.3901,POINT (-149.298031 68.60392)
7631,191918,68.603928,-149.298038,0.3267,POINT (-149.298038 68.603928)
7632,191919,68.60394000000001,-149.298038,0.35840000000000005,POINT (-149.298038 68.60394000000001)
7633,191920,68.603948,-149.29804099999998,0.3002,POINT (-149.298041 68.603948)
7634,191921,68.603971,-149.29806000000002,0.344,POINT (-149.29806 68.603971)
7635,191922,68.603971,-149.29806000000002,0.3705,POINT (-149.29806 68.603971)
7636,191923,68.60399,-149.29806299999998,0.2518,POINT (-149.298063 68.60399)
7637,191924,68.603993,-149.29806100000002,0.4039,POINT (-149.298061 68.603993)
7638,191925,68.604,-149.298068,0.3014,POINT (-149.298068 68.604)
7639,191926,68.604015,-149.298068,0.3676,POINT (-149.298068 68.604015)
7640,191927,68.604025,-149.29807,0.45289999999999997,POINT (-149.29807 68.60402499999999)
7641,191928,68.604033,-149.298078,0.4448,POINT (-149.298078 68.604033)
7642,191929,68.60404100000001,-149.298086,0.5744,POINT (-149.298086 68.60404100000001)
7643,191930,68.604051,-149.298095,0.47759999999999997,POINT (-149.298095 68.604051)
7644,191931,68.60406,-149.298098,0.5467,POINT (-149.298098 68.60406)
7645,191932,68.60407,-149.298105,0.48340000000000005,POINT (-149.298105 68.60406999999999)
7646,191933,68.60408000000001,-149.29810600000002,0.3935,POINT (-149.298106 68.60408000000001)
7647,191934,68.604085,-149.298101,0.3751,POINT (-149.298101 68.604085)
7648,191935,68.604101,-149.298115,0.4385,POINT (-149.298115 68.604101)
7649,191936,68.60611,-149.29963500000002,0.3221,POINT (-149.299635 68.60611)
7650,191937,68.60611,-149.29963500000002,0.4696,POINT (-149.299635 68.60611)
7651,191938,68.60611800000001,-149.29965,0.4557,POINT (-149.29965 68.60611800000001)
7652,191939,68.606121,-149.299666,0.4379,POINT (-149.299666 68.606121)
7653,191940,68.606131,-149.299681,0.4315,POINT (-149.299681 68.606131)
7654,191941,68.606143,-149.29969499999999,0.3716,POINT (-149.299695 68.606143)
7655,191942,68.606145,-149.299711,0.3618,POINT (-149.299711 68.606145)
7656,191943,68.606156,-149.299726,0.4891,POINT (-149.299726 68.606156)
7657,191944,68.60616800000001,-149.29974099999998,0.4788,POINT (-149.299741 68.60616800000001)
7658,191945,68.606171,-149.299756,0.4719,POINT (-149.299756 68.606171)
7659,191946,68.606183,-149.299773,0.32899999999999996,POINT (-149.299773 68.606183)
7660,191947,68.606193,-149.29978799999998,0.4004,POINT (-149.299788 68.606193)
7661,191948,68.606196,-149.299803,0.4794,POINT (-149.299803 68.606196)
7662,191949,68.606208,-149.29981999999998,0.5836,POINT (-149.29982 68.606208)
7663,191950,68.60622,-149.29984,0.46840000000000004,POINT (-149.29984 68.60621999999999)
7664,191951,68.60622099999999,-149.299856,0.5018,POINT (-149.299856 68.60622099999999)
7665,191952,68.60623100000001,-149.299868,0.503,POINT (-149.299868 68.60623100000001)
7666,191953,68.606245,-149.299896,0.34630000000000005,POINT (-149.299896 68.606245)
7667,191954,68.60625,-149.2999,0.41600000000000004,POINT (-149.2999 68.60625)
7668,191955,68.60625999999999,-149.299918,0.4235,POINT (-149.299918 68.60625999999999)
7669,191956,68.606263,-149.299935,0.4143,POINT (-149.299935 68.606263)
7670,191957,68.606275,-149.299956,0.4056,POINT (-149.299956 68.606275)
7671,191958,68.606286,-149.29997600000002,0.3578,POINT (-149.299976 68.606286)
7672,191959,68.606288,-149.299991,0.465,POINT (-149.299991 68.60628800000001)
7673,191960,68.606298,-149.30001299999998,0.5236999999999999,POINT (-149.300013 68.606298)
7674,191961,68.60631,-149.30003100000002,0.5732,POINT (-149.300031 68.60630999999999)
7675,191962,68.606311,-149.30005,0.4603,POINT (-149.30005 68.60631100000001)
7676,191963,68.606321,-149.300073,0.3901,POINT (-149.300073 68.60632099999999)
7677,191964,68.60633100000001,-149.30009099999998,0.5145000000000001,POINT (-149.300091 68.60633100000001)
7678,191965,68.606341,-149.30011100000002,0.3642,POINT (-149.300111 68.606341)
7679,191966,68.606351,-149.30013300000002,0.48450000000000004,POINT (-149.300133 68.606351)
7680,191967,68.606353,-149.300148,0.35609999999999997,POINT (-149.300148 68.606353)
7681,191968,68.60636,-149.300166,0.4949,POINT (-149.300166 68.60636)
7682,191969,68.606368,-149.300186,0.44420000000000004,POINT (-149.300186 68.606368)
7683,191970,68.606376,-149.30021000000002,0.48219999999999996,POINT (-149.30021 68.606376)
7684,191971,68.60638,-149.300228,0.5122,POINT (-149.300228 68.60638)
7685,191972,68.606391,-149.30025,0.4471,POINT (-149.30025 68.606391)
7686,191973,68.6064,-149.30026999999998,0.5145000000000001,POINT (-149.30027 68.60639999999999)
7687,191974,68.60641,-149.300288,0.5041,POINT (-149.300288 68.60641)
7688,191975,68.606411,-149.300305,0.5295000000000001,POINT (-149.300305 68.60641099999999)
7689,191976,68.606421,-149.300333,0.5318,POINT (-149.300333 68.606421)
7690,191977,68.60643,-149.300351,0.465,POINT (-149.300351 68.60643)
7691,191978,68.606436,-149.300361,0.4805,POINT (-149.300361 68.606436)
7692,191979,68.60644,-149.300375,0.42,POINT (-149.300375 68.60644000000001)
7693,191980,68.60645,-149.300396,0.4482,POINT (-149.300396 68.60645)
7694,191981,68.60646,-149.300413,0.3832,POINT (-149.300413 68.60646)
7695,191982,68.60646,-149.300431,0.31170000000000003,POINT (-149.300431 68.60646)
7696,191983,68.606465,-149.30045,0.3267,POINT (-149.30045 68.606465)
7697,191984,68.606476,-149.300466,0.35609999999999997,POINT (-149.300466 68.606476)
7698,191985,68.606481,-149.300475,0.4321,POINT (-149.300475 68.606481)
7699,191986,68.60649000000001,-149.300496,0.2772,POINT (-149.300496 68.60649000000001)
7700,191987,68.60649599999999,-149.300516,0.3417,POINT (-149.300516 68.60649599999999)
7701,191988,68.60650600000001,-149.300531,0.4454,POINT (-149.300531 68.60650600000001)
7702,191989,68.606515,-149.300546,0.42119999999999996,POINT (-149.300546 68.606515)
7703,191990,68.606523,-149.30056299999998,0.3417,POINT (-149.300563 68.606523)
7704,191991,68.606528,-149.30056499999998,0.3682,POINT (-149.300565 68.606528)
7705,191992,68.606536,-149.300593,0.4667,POINT (-149.300593 68.60653600000001)
7706,191993,68.606545,-149.300618,0.4557,POINT (-149.300618 68.606545)
7707,191994,68.606555,-149.300638,0.42119999999999996,POINT (-149.300638 68.606555)
7708,191995,68.606561,-149.30066000000002,0.3601,POINT (-149.30066 68.606561)
7709,191996,68.60656999999999,-149.300681,0.46380000000000005,POINT (-149.300681 68.60656999999999)
7710,191997,68.606578,-149.300705,0.3567,POINT (-149.300705 68.606578)
7711,191998,68.606588,-149.300726,0.5686,POINT (-149.300726 68.606588)
7712,191999,68.606596,-149.300745,0.5709000000000001,POINT (-149.300745 68.606596)
7713,192000,68.60819599999999,-149.301851,0.40740000000000004,POINT (-149.301851 68.60819599999999)
7714,192001,68.6082,-149.30185,0.47759999999999997,POINT (-149.30185 68.6082)
7715,192002,68.60820600000001,-149.301853,0.4799,POINT (-149.301853 68.60820600000001)
7716,192003,68.60821999999999,-149.30185,0.3428,POINT (-149.30185 68.60821999999999)
7717,192004,68.608225,-149.30185600000002,0.3054,POINT (-149.301856 68.608225)
7718,192005,68.608241,-149.30185600000002,0.5617,POINT (-149.301856 68.60824100000001)
7719,192006,68.608248,-149.301863,0.40740000000000004,POINT (-149.301863 68.608248)
7720,192007,68.60825600000001,-149.301866,0.44079999999999997,POINT (-149.301866 68.60825600000001)
7721,192008,68.60826800000001,-149.301866,0.4292,POINT (-149.301866 68.60826800000001)
7722,192009,68.60828000000001,-149.30186799999998,0.4851,POINT (-149.301868 68.60828000000001)
7723,192010,68.608285,-149.30187800000002,0.4252,POINT (-149.301878 68.608285)
7724,192011,68.608296,-149.30187800000002,0.42579999999999996,POINT (-149.301878 68.608296)
7725,192012,68.608308,-149.301881,0.4523,POINT (-149.301881 68.60830799999999)
7726,192013,68.608313,-149.30189,0.34979999999999994,POINT (-149.30189 68.608313)
7727,192014,68.608325,-149.301895,0.3665,POINT (-149.301895 68.60832499999999)
7728,192015,68.608336,-149.301895,0.431,POINT (-149.301895 68.60833599999999)
7729,192016,68.60834799999999,-149.301893,0.5041,POINT (-149.301893 68.60834799999999)
7730,192017,68.608351,-149.30190100000002,0.4385,POINT (-149.301901 68.608351)
7731,192018,68.608363,-149.301908,0.4454,POINT (-149.301908 68.608363)
7732,192019,68.608376,-149.30191000000002,0.4546,POINT (-149.30191 68.60837600000001)
7733,192020,68.608386,-149.30191100000002,0.48219999999999996,POINT (-149.301911 68.608386)
7734,192021,68.608391,-149.301923,0.4765,POINT (-149.301923 68.608391)
7735,192022,68.60840300000001,-149.30193,0.4632,POINT (-149.30193 68.60840300000001)
7736,192023,68.608416,-149.301928,0.3791,POINT (-149.301928 68.60841600000001)
7737,192024,68.608428,-149.30193500000001,0.3417,POINT (-149.301935 68.608428)
7738,192025,68.608438,-149.301943,0.4891,POINT (-149.301943 68.60843800000001)
7739,192026,68.60844499999999,-149.301946,0.5433,POINT (-149.301946 68.60844499999999)
7740,192027,68.608456,-149.301948,0.5364,POINT (-149.301948 68.608456)
7741,192028,68.608465,-149.301951,0.47759999999999997,POINT (-149.301951 68.608465)
7742,192029,68.60847,-149.301965,0.44079999999999997,POINT (-149.301965 68.60847)
7743,192030,68.60849300000001,-149.301975,0.4569,POINT (-149.301975 68.60849300000001)
7744,192031,68.608503,-149.301978,0.344,POINT (-149.301978 68.608503)
7745,192032,68.60850500000001,-149.301981,0.4799,POINT (-149.301981 68.60850500000001)
7746,192033,68.608513,-149.301995,0.4569,POINT (-149.301995 68.608513)
7747,192034,68.608525,-149.302001,0.3705,POINT (-149.302001 68.608525)
7748,192035,68.608536,-149.30201,0.5387,POINT (-149.30201 68.608536)
7749,192036,68.608548,-149.30201599999998,0.49950000000000006,POINT (-149.302016 68.608548)
7750,192037,68.608558,-149.302023,0.3129,POINT (-149.302023 68.608558)
7751,192038,68.60857,-149.302026,0.5427000000000001,POINT (-149.302026 68.60857)
7752,192039,68.608575,-149.30202,0.4696,POINT (-149.30202 68.608575)
7753,192040,68.608595,-149.302033,0.4857,POINT (-149.302033 68.60859499999999)
7754,192041,68.60860600000001,-149.302041,0.4914,POINT (-149.302041 68.60860600000001)
7755,192042,68.60862,-149.302046,0.48109999999999997,POINT (-149.302046 68.60862)
7756,192043,68.608625,-149.30203999999998,0.4914,POINT (-149.30204 68.608625)
