,UTM_E,UTM_N,Depth_m,geometry
4159,405648,7613100.0,0.7027,POINT (405648 7613100)
4160,405645,7613100.0,0.7162000000000001,POINT (405645 7613100)
4161,405644,7613100.0,0.6578,POINT (405644 7613100)
4162,405642,7613100.0,0.7837000000000001,POINT (405642 7613100)
4163,405640,7613100.0,0.7926000000000001,POINT (405640 7613100)
4164,405639,7613100.0,0.7263,POINT (405639 7613100)
4165,405637,7613100.0,0.825,POINT (405637 7613100)
4166,405635,7613100.0,0.8370000000000001,POINT (405635 7613100)
4167,405633,7613100.0,0.7173,POINT (405633 7613100)
4168,405630,7613100.0,0.88,POINT (405630 7613100)
4169,405628,7613100.0,0.8490000000000001,POINT (405628 7613100)
4170,405627,7613100.0,0.838,POINT (405627 7613100)
4171,405625,7613100.0,0.7837000000000001,POINT (405625 7613100)
4172,405624,7613100.0,0.6847,POINT (405624 7613100)
4173,405621,7613100.0,0.633,POINT (405621 7613100)
4174,405620,7613100.0,0.7359,POINT (405620 7613100)
4175,405618,7613100.0,0.815,POINT (405618 7613100)
4176,405616,7613100.0,0.833,POINT (405616 7613100)
4177,405615,7613100.0,0.9420000000000001,POINT (405615 7613100)
4178,405614,7613100.0,0.871,POINT (405614 7613100)
4179,405611,7613100.0,0.8170000000000001,POINT (405611 7613100)
4180,405610,7613100.0,0.843,POINT (405610 7613100)
4181,405608,7613100.0,0.7494,POINT (405608 7613100)
4182,405606,7613100.0,0.7432,POINT (405606 7613100)
4183,405604,7613100.0,0.83,POINT (405604 7613100)
4184,405602,7613100.0,0.861,POINT (405602 7613100)
4185,405600,7613100.0,0.7218000000000001,POINT (405600 7613100)
4186,405598,7613100.0,0.7983,POINT (405598 7613100)
4187,405597,7613100.0,0.7556,POINT (405597 7613100)
4188,405594,7613100.0,0.826,POINT (405594 7613100)
4189,405593,7613100.0,0.7876000000000001,POINT (405593 7613100)
4190,405592,7613100.0,0.7656999999999999,POINT (405592 7613100)
4191,405590,7613100.0,0.7033,POINT (405590 7613100)
4192,405587,7613100.0,0.7757999999999999,POINT (405587 7613100)
4193,405586,7613100.0,0.7612000000000001,POINT (405586 7613100)
4194,405584,7613100.0,0.887,POINT (405584 7613100)
4195,405581,7613100.0,0.8740000000000001,POINT (405581 7613100)
4196,405580,7613100.0,0.899,POINT (405580 7613100)
4197,405579,7613100.0,0.893,POINT (405579 7613100)
4198,405576,7613100.0,0.816,POINT (405576 7613100)
4199,405575,7613100.0,0.782,POINT (405575 7613100)
4200,405573,7613100.0,0.885,POINT (405573 7613100)
4201,405571,7613100.0,0.8420000000000001,POINT (405571 7613100)
4202,405570,7613100.0,0.7972,POINT (405570 7613100)
4203,405569,7613100.0,0.8009999999999999,POINT (405569 7613100)
4204,405567,7613100.0,0.7679,POINT (405567 7613100)
4205,405564,7613100.0,0.84,POINT (405564 7613100)
4206,405562,7613100.0,0.787,POINT (405562 7613100)
4207,405561,7613100.0,0.7702,POINT (405561 7613100)
4208,405560,7613100.0,0.7814,POINT (405560 7613100)
4209,405558,7613100.0,0.8059999999999999,POINT (405558 7613100)
4210,405557,7613100.0,0.7837000000000001,POINT (405557 7613100)
4211,405555,7613100.0,0.883,POINT (405555 7613100)
4212,405554,7613100.0,0.852,POINT (405554 7613100)
4213,405551,7613100.0,0.8370000000000001,POINT (405551 7613100)
4214,405549,7613100.0,0.8220000000000001,POINT (405549 7613100)
4215,405547,7613100.0,0.863,POINT (405547 7613100)
4216,405546,7613100.0,0.879,POINT (405546 7613100)
4217,405543,7613100.0,0.825,POINT (405543 7613100)
4218,405541,7613100.0,0.828,POINT (405541 7613100)
4219,405540,7613100.0,0.88,POINT (405540 7613100)
4220,405538,7613100.0,0.83,POINT (405538 7613100)
4221,405536,7613100.0,0.9279999999999999,POINT (405536 7613100)
4222,405535,7613100.0,0.8859999999999999,POINT (405535 7613100)
4223,405533,7613100.0,0.914,POINT (405533 7613100)
4224,405531,7613100.0,0.8440000000000001,POINT (405531 7613100)
4225,405530,7613100.0,0.848,POINT (405530 7613100)
4226,405528,7613100.0,0.879,POINT (405528 7613100)
4227,405527,7613100.0,0.878,POINT (405527 7613100)
4228,405525,7613100.0,0.871,POINT (405525 7613100)
4229,405523,7613100.0,0.7994,POINT (405523 7613100)
4230,405521,7613100.0,0.9,POINT (405521 7613100)
4231,405519,7613100.0,0.7533,POINT (405519 7613100)
4232,405517,7613100.0,0.841,POINT (405517 7613100)
4233,405516,7613100.0,0.8440000000000001,POINT (405516 7613100)
4234,405514,7613100.0,0.7881999999999999,POINT (405514 7613100)
4235,405513,7613100.0,0.8059999999999999,POINT (405513 7613100)
4236,405511,7613100.0,0.7275,POINT (405511 7613100)
4237,405509,7613100.0,0.7578,POINT (405509 7613100)
4238,405507,7613100.0,0.7533,POINT (405507 7613100)
4239,405504,7613100.0,0.7426999999999999,POINT (405504 7613100)
4240,405503,7613100.0,0.8809999999999999,POINT (405503 7613100)
4241,405501,7613100.0,0.7944,POINT (405501 7613100)
4242,405500,7613100.0,0.883,POINT (405500 7613100)
4243,405498,7613100.0,0.84,POINT (405498 7613100)
4244,405496,7613100.0,0.861,POINT (405496 7613100)
4245,405495,7613100.0,0.88,POINT (405495 7613100)
4246,405492,7613100.0,0.831,POINT (405492 7613100)
4247,405490,7613100.0,0.86,POINT (405490 7613100)
4248,405488,7613100.0,0.856,POINT (405488 7613100)
4249,405486,7613100.0,0.9059999999999999,POINT (405486 7613100)
4250,405485,7613100.0,0.871,POINT (405485 7613100)
4251,405483,7613100.0,0.8240000000000001,POINT (405483 7613100)
4252,405481,7613100.0,0.8759999999999999,POINT (405481 7613100)
4253,405479,7613100.0,0.9109999999999999,POINT (405479 7613100)
4254,405478,7613100.0,0.826,POINT (405478 7613100)
4255,405476,7613100.0,0.898,POINT (405476 7613100)
4256,405474,7613100.0,0.871,POINT (405474 7613100)
4257,405472,7613100.0,0.877,POINT (405472 7613100)
4258,405470,7613100.0,0.8190000000000001,POINT (405470 7613100)
4259,405469,7613100.0,0.7044,POINT (405469 7613100)
4260,405467,7613100.0,0.7994,POINT (405467 7613100)
4261,405466,7613100.0,0.861,POINT (405466 7613100)
4262,405464,7613100.0,0.843,POINT (405464 7613100)
4263,405943,7612490.0,0.8009999999999999,POINT (405943 7612490)
4264,405943,7612490.0,0.7492,POINT (405943 7612490)
4265,405943,7612490.0,0.6933,POINT (405943 7612490)
4266,405944,7612490.0,0.7184,POINT (405944 7612490)
4267,405944,7612490.0,0.7578,POINT (405944 7612490)
4268,405944,7612500.0,0.6259,POINT (405944 7612500)
4269,405944,7612500.0,0.7966,POINT (405944 7612500)
4270,405945,7612500.0,0.946,POINT (405945 7612500)
4271,405944,7612500.0,0.833,POINT (405944 7612500)
4272,405945,7612500.0,0.847,POINT (405945 7612500)
4273,405945,7612500.0,0.8340000000000001,POINT (405945 7612500)
4274,405945,7612510.0,0.667,POINT (405945 7612510)
4275,405945,7612510.0,0.6464,POINT (405945 7612510)
4276,405946,7612510.0,0.6453,POINT (405946 7612510)
4277,405946,7612510.0,0.7526,POINT (405946 7612510)
4278,405946,7612520.0,0.7954000000000001,POINT (405946 7612520)
4279,405946,7612520.0,0.6738,POINT (405946 7612520)
4280,405946,7612520.0,0.7686,POINT (405946 7612520)
4281,405946,7612520.0,0.7629,POINT (405946 7612520)
4282,405946,7612530.0,0.6927,POINT (405946 7612530)
4283,405946,7612530.0,0.8,POINT (405946 7612530)
4284,405945,7612530.0,0.6036,POINT (405945 7612530)
4285,405946,7612530.0,0.7206,POINT (405946 7612530)
4286,405945,7612540.0,0.6453,POINT (405945 7612540)
4287,405946,7612540.0,0.7537,POINT (405946 7612540)
4288,405947,7612540.0,0.792,POINT (405947 7612540)
4289,405947,7612540.0,0.82,POINT (405947 7612540)
4290,405947,7612550.0,0.8029999999999999,POINT (405947 7612550)
4291,405948,7612550.0,0.818,POINT (405948 7612550)
4292,405947,7612550.0,0.7143,POINT (405947 7612550)
4293,405948,7612550.0,0.8190000000000001,POINT (405948 7612550)
4294,405948,7612560.0,0.76,POINT (405948 7612560)
4295,405948,7612560.0,0.7069,POINT (405948 7612560)
4296,405948,7612560.0,0.7629,POINT (405948 7612560)
4297,405947,7612560.0,0.7445999999999999,POINT (405947 7612560)
4298,405947,7612560.0,0.7149,POINT (405947 7612560)
4299,405948,7612570.0,0.6898000000000001,POINT (405948 7612570)
4300,405948,7612570.0,0.6668999999999999,POINT (405948 7612570)
4301,405948,7612570.0,0.6224000000000001,POINT (405948 7612570)
4302,405948,7612570.0,0.6121,POINT (405948 7612570)
4303,405948,7612580.0,0.7154,POINT (405948 7612580)
4304,405948,7612580.0,0.7126,POINT (405948 7612580)
4305,405949,7612580.0,0.7714,POINT (405949 7612580)
4306,405949,7612590.0,0.6748999999999999,POINT (405949 7612590)
4307,405948,7612590.0,0.591,POINT (405948 7612590)
4308,405949,7612590.0,0.5721,POINT (405949 7612590)
4309,405949,7612590.0,0.6806,POINT (405949 7612590)
4310,405949,7612590.0,0.6658,POINT (405949 7612590)
4311,405949,7612600.0,0.6681,POINT (405949 7612600)
4312,405949,7612600.0,0.6201,POINT (405949 7612600)
4313,405949,7612600.0,0.6795,POINT (405949 7612600)
4314,405949,7612600.0,0.6566,POINT (405949 7612600)
4315,405948,7612610.0,0.6692,POINT (405948 7612610)
4316,405949,7612610.0,0.858,POINT (405949 7612610)
4317,405949,7612610.0,0.7765000000000001,POINT (405949 7612610)
4318,405949,7612610.0,0.7879,POINT (405949 7612610)
4319,405949,7612620.0,0.88,POINT (405949 7612620)
4320,405949,7612620.0,0.9079999999999999,POINT (405949 7612620)
4321,405950,7612620.0,0.7959,POINT (405950 7612620)
4322,405950,7612620.0,0.7868,POINT (405950 7612620)
4323,405950,7612630.0,0.9059999999999999,POINT (405950 7612630)
4324,405951,7612630.0,0.9990000000000001,POINT (405951 7612630)
4325,405950,7612630.0,0.7617,POINT (405950 7612630)
4326,405951,7612630.0,0.6503,POINT (405951 7612630)
4327,405951,7612640.0,0.6692,POINT (405951 7612640)
4328,405950,7612640.0,0.7,POINT (405950 7612640)
4329,405950,7612640.0,0.7605,POINT (405950 7612640)
4330,405950,7612640.0,0.7273999999999999,POINT (405950 7612640)
4331,405950,7612650.0,0.7651,POINT (405950 7612650)
4332,405950,7612650.0,0.802,POINT (405950 7612650)
4333,405950,7612650.0,0.8079999999999999,POINT (405950 7612650)
4334,405951,7612660.0,0.7114,POINT (405951 7612660)
4335,405951,7612660.0,0.6909000000000001,POINT (405951 7612660)
4336,405951,7612660.0,0.6241,POINT (405951 7612660)
4337,405951,7612660.0,0.6886,POINT (405951 7612660)
4338,405951,7612660.0,0.6297999999999999,POINT (405951 7612660)
4339,405951,7612670.0,0.7622,POINT (405951 7612670)
4340,405951,7612670.0,0.6372,POINT (405951 7612670)
4341,405951,7612670.0,0.7519,POINT (405951 7612670)
4342,405952,7612680.0,0.7171,POINT (405952 7612680)
4343,405952,7612680.0,0.802,POINT (405952 7612680)
4344,405952,7612680.0,0.813,POINT (405952 7612680)
4345,405952,7612680.0,0.7091,POINT (405952 7612680)
4346,405952,7612690.0,0.8340000000000001,POINT (405952 7612690)
4347,405951,7612690.0,0.7639,POINT (405951 7612690)
4348,405951,7612690.0,0.7131000000000001,POINT (405951 7612690)
4349,405951,7612690.0,0.7628,POINT (405951 7612690)
4350,405952,7612700.0,0.7879,POINT (405952 7612700)
4351,405952,7612700.0,0.7925,POINT (405952 7612700)
4352,405952,7612700.0,0.7491,POINT (405952 7612700)
4353,405952,7612700.0,0.7171,POINT (405952 7612700)
4354,405952,7612710.0,0.7559,POINT (405952 7612710)
4355,405952,7612710.0,0.8340000000000001,POINT (405952 7612710)
4356,405952,7612710.0,0.636,POINT (405952 7612710)
4357,405952,7612710.0,0.6612,POINT (405952 7612710)
4358,405952,7612710.0,0.6886,POINT (405952 7612710)
4359,405952,7612720.0,0.7354,POINT (405952 7612720)
4360,405953,7612720.0,0.7101999999999999,POINT (405953 7612720)
4361,405953,7612730.0,0.6886,POINT (405953 7612730)
4362,405953,7612730.0,0.7862,POINT (405953 7612730)
4363,405953,7612730.0,0.7273999999999999,POINT (405953 7612730)
4364,405953,7612730.0,0.7217,POINT (405953 7612730)
4365,405954,7612730.0,0.823,POINT (405954 7612730)
4366,405953,7612740.0,0.7284999999999999,POINT (405953 7612740)
4367,405953,7612740.0,0.7245,POINT (405953 7612740)
4368,405954,7612740.0,0.88,POINT (405954 7612740)
4369,405954,7612750.0,0.7981999999999999,POINT (405954 7612750)
4370,405954,7612750.0,0.7365,POINT (405954 7612750)
4371,405955,7612750.0,0.883,POINT (405955 7612750)
4372,405955,7612750.0,0.9490000000000001,POINT (405955 7612750)
4373,405955,7612750.0,0.708,POINT (405955 7612750)
4374,405954,7612760.0,0.7491,POINT (405954 7612760)
4375,405955,7612760.0,0.6726000000000001,POINT (405955 7612760)
4376,405955,7612760.0,0.6165999999999999,POINT (405955 7612760)
4377,405954,7612760.0,0.6041,POINT (405954 7612760)
4378,405955,7612770.0,0.6679999999999999,POINT (405955 7612770)
4379,405955,7612770.0,0.5670000000000001,POINT (405955 7612770)
4380,405955,7612770.0,0.6417,POINT (405955 7612770)
4381,405955,7612780.0,0.6531999999999999,POINT (405955 7612780)
4382,405956,7612780.0,0.7084999999999999,POINT (405956 7612780)
4383,405956,7612780.0,0.6086,POINT (405956 7612780)
4384,405956,7612780.0,0.5755,POINT (405956 7612780)
4385,405956,7612780.0,0.7342,POINT (405956 7612780)
4386,405956,7612790.0,0.7251000000000001,POINT (405956 7612790)
4387,405956,7612790.0,0.6064,POINT (405956 7612790)
4388,405956,7612790.0,0.7,POINT (405956 7612790)
4389,405955,7612800.0,0.7034,POINT (405955 7612800)
4390,405955,7612800.0,0.7108,POINT (405955 7612800)
4391,405956,7612800.0,0.7787000000000001,POINT (405956 7612800)
4392,405956,7612800.0,0.7924,POINT (405956 7612800)
4393,405957,7612810.0,0.7696,POINT (405957 7612810)
4394,405957,7612810.0,0.812,POINT (405957 7612810)
4395,405957,7612810.0,0.7536,POINT (405957 7612810)
4396,405957,7612810.0,0.6657,POINT (405957 7612810)
4397,405957,7612820.0,0.6496999999999999,POINT (405957 7612820)
4398,405957,7612820.0,0.7422,POINT (405957 7612820)
4399,405957,7612820.0,0.6817,POINT (405957 7612820)
4400,405957,7612820.0,0.5276,POINT (405957 7612820)
4401,405957,7612830.0,0.6886,POINT (405957 7612830)
4402,405958,7612830.0,0.7193999999999999,POINT (405958 7612830)
4403,405958,7612830.0,0.6109,POINT (405958 7612830)
4404,405957,7612830.0,0.6303,POINT (405957 7612830)
4405,405957,7612840.0,0.5972,POINT (405957 7612840)
4406,405958,7612840.0,0.5527000000000001,POINT (405958 7612840)
4407,405957,7612840.0,0.5264,POINT (405957 7612840)
4408,405957,7612840.0,0.6052000000000001,POINT (405957 7612840)
4409,405958,7612840.0,0.644,POINT (405958 7612840)
4410,405958,7612850.0,0.6759999999999999,POINT (405958 7612850)
4411,405958,7612850.0,0.5904,POINT (405958 7612850)
4412,405958,7612850.0,0.6931,POINT (405958 7612850)
4413,405958,7612860.0,0.6890999999999999,POINT (405958 7612860)
4414,405958,7612860.0,0.7753,POINT (405958 7612860)
4415,405959,7612860.0,0.7615999999999999,POINT (405959 7612860)
4416,405958,7612860.0,0.6121,POINT (405958 7612860)
4417,405959,7612870.0,0.5019,POINT (405959 7612870)
4418,405959,7612870.0,0.6657,POINT (405959 7612870)
4419,405959,7612870.0,0.4979,POINT (405959 7612870)
4420,405959,7612880.0,0.7234,POINT (405959 7612880)
4421,405959,7612880.0,0.6983,POINT (405959 7612880)
4422,405959,7612880.0,0.6154999999999999,POINT (405959 7612880)
4423,405959,7612880.0,0.6954,POINT (405959 7612880)
4424,405959,7612880.0,0.7656000000000001,POINT (405959 7612880)
4425,405961,7612890.0,0.7182,POINT (405961 7612890)
4426,405960,7612890.0,0.6908,POINT (405960 7612890)
4427,405960,7612890.0,0.5356000000000001,POINT (405960 7612890)
4428,405960,7612890.0,0.6931,POINT (405960 7612890)
4429,405961,7612900.0,0.7028,POINT (405961 7612900)
4430,405961,7612900.0,0.664,POINT (405961 7612900)
4431,405961,7612900.0,0.6325999999999999,POINT (405961 7612900)
4432,405961,7612900.0,0.6452,POINT (405961 7612900)
4433,405960,7612910.0,0.6417,POINT (405960 7612910)
4434,405960,7612910.0,0.7736,POINT (405960 7612910)
4435,405960,7612910.0,0.6018,POINT (405960 7612910)
4436,405959,7612910.0,0.6246,POINT (405959 7612910)
4437,405959,7612920.0,0.7171,POINT (405959 7612920)
4438,405960,7612920.0,0.7798999999999999,POINT (405960 7612920)
4439,405959,7612920.0,0.6372,POINT (405959 7612920)
4440,405959,7612920.0,0.6132,POINT (405959 7612920)
4441,405960,7612930.0,0.6349,POINT (405960 7612930)
4442,405960,7612930.0,0.5344,POINT (405960 7612930)
4443,405960,7612930.0,0.6177,POINT (405960 7612930)
4444,405960,7612930.0,0.6383,POINT (405960 7612930)
4445,405960,7612940.0,0.5824,POINT (405960 7612940)
4446,405961,7612940.0,0.6977,POINT (405961 7612940)
4447,405961,7612940.0,0.6109,POINT (405961 7612940)
4448,405961,7612940.0,0.6897,POINT (405961 7612940)
4449,405961,7612950.0,0.616,POINT (405961 7612950)
4450,405961,7612950.0,0.5995,POINT (405961 7612950)
4451,405962,7612950.0,0.588,POINT (405962 7612950)
4452,405961,7612950.0,0.5412,POINT (405961 7612950)
4453,405961,7612950.0,0.6154,POINT (405961 7612950)
4454,405961,7612960.0,0.5789,POINT (405961 7612960)
4455,405961,7612960.0,0.5355,POINT (405961 7612960)
4456,405962,7612960.0,0.5538000000000001,POINT (405962 7612960)
4457,405962,7612960.0,0.491,POINT (405962 7612960)
4458,405962,7612970.0,0.5709000000000001,POINT (405962 7612970)
4459,405961,7612970.0,0.6074,POINT (405961 7612970)
4460,405962,7612970.0,0.6,POINT (405962 7612970)
4461,405962,7612970.0,0.6518999999999999,POINT (405962 7612970)
4462,405962,7612980.0,0.6896,POINT (405962 7612980)
4463,405962,7612980.0,0.6718999999999999,POINT (405962 7612980)
4464,405962,7612980.0,0.8909999999999999,POINT (405962 7612980)
4465,405961,7612980.0,0.6502,POINT (405961 7612980)
4466,405962,7612980.0,0.6701999999999999,POINT (405962 7612980)
4467,405962,7612980.0,0.6964,POINT (405962 7612980)
4468,405963,7612990.0,0.451,POINT (405963 7612990)
4469,405963,7612990.0,0.49439999999999995,POINT (405963 7612990)
4470,405963,7612990.0,0.4396,POINT (405963 7612990)
4471,405962,7612990.0,0.5389,POINT (405962 7612990)
4472,405963,7613000.0,0.5692,POINT (405963 7613000)
4473,405963,7613000.0,0.7044,POINT (405963 7613000)
4474,405963,7613000.0,0.588,POINT (405963 7613000)
4475,405963,7613000.0,0.5309,POINT (405963 7613000)
4476,405963,7613000.0,0.5988,POINT (405963 7613000)
4477,405963,7613000.0,0.5903,POINT (405963 7613000)
4478,405964,7613010.0,0.6496,POINT (405964 7613010)
4479,405964,7613010.0,0.6211,POINT (405964 7613010)
4480,405964,7613010.0,0.5515,POINT (405964 7613010)
4481,405963,7613010.0,0.491,POINT (405963 7613010)
4482,405962,7613020.0,0.5468999999999999,POINT (405962 7613020)
4483,405962,7613020.0,0.4681,POINT (405962 7613020)
4484,405964,7613020.0,0.49670000000000003,POINT (405964 7613020)
4485,405963,7613020.0,0.5224,POINT (405963 7613020)
4486,405963,7613030.0,0.6057,POINT (405963 7613030)
4487,405964,7613030.0,0.5361,POINT (405964 7613030)
4488,405963,7613030.0,0.5206000000000001,POINT (405963 7613030)
4489,405963,7613030.0,0.5264,POINT (405963 7613030)
4490,405964,7613030.0,0.5446,POINT (405964 7613030)
4491,405964,7613040.0,0.6513,POINT (405964 7613040)
4492,405965,7613040.0,0.6725,POINT (405965 7613040)
4493,405964,7613040.0,0.6451,POINT (405964 7613040)
4494,405965,7613040.0,0.5572,POINT (405965 7613040)
4495,405966,7613050.0,0.6473,POINT (405966 7613050)
4496,405966,7613050.0,0.5811,POINT (405966 7613050)
4497,405966,7613050.0,0.5692,POINT (405966 7613050)
4498,405966,7613050.0,0.3249,POINT (405966 7613050)
4499,405965,7613050.0,0.5343,POINT (405965 7613050)
4500,405965,7613060.0,0.5218,POINT (405965 7613060)
4501,405966,7613060.0,0.5669,POINT (405966 7613060)
4502,405966,7613060.0,0.5515,POINT (405966 7613060)
4503,405966,7613060.0,0.5709000000000001,POINT (405966 7613060)
4504,405966,7613060.0,0.5794,POINT (405966 7613060)
4505,405966,7613070.0,0.5743,POINT (405966 7613070)
4506,405967,7613070.0,0.483,POINT (405967 7613070)
4507,405967,7613070.0,0.5577000000000001,POINT (405967 7613070)
4508,405967,7613080.0,0.556,POINT (405967 7613080)
4509,405967,7613080.0,0.4727,POINT (405967 7613080)
4510,405967,7613080.0,0.44530000000000003,POINT (405967 7613080)
4511,405968,7613080.0,0.5549000000000001,POINT (405968 7613080)
