,LongitudeDDDDD,LatitudeDDDDD,DepthCm,UTM_E,UTM_N,Depth_m,geometry
1317,-149.313,68.6085,50.05,405873.35,7612481.2,0.5005,POINT (405873.35 7612481.2)
1318,-149.313,68.6085,63.65,405873.83,7612481.4,0.6365,POINT (405873.83 7612481.4)
1319,-149.313,68.6085,56.88,405875.26,7612481.5,0.5688,POINT (405875.26 7612481.5)
1320,-149.313,68.6086,48.83,405877.35,7612483.1,0.48829999999999996,POINT (405877.35 7612483.1)
1321,-149.313,68.6086,38.23,405877.44,7612483.5,0.3823,POINT (405877.44 7612483.5)
1322,-149.313,68.6085,50.44,405878.43,7612482.7,0.5044,POINT (405878.43 7612482.7)
1323,-149.313,68.6085,44.67,405879.58,7612482.6,0.44670000000000004,POINT (405879.58 7612482.6)
1324,-149.313,68.6085,54.49,405880.3,7612482.1,0.5449,POINT (405880.3 7612482.1)
1325,-149.313,68.6085,59.54,405880.82,7612481.5,0.5954,POINT (405880.82 7612481.5)
1326,-149.313,68.6085,52.99,405882.11,7612481.2,0.5299,POINT (405882.11 7612481.2)
1327,-149.313,68.6085,59.04,405882.57,7612481.0,0.5904,POINT (405882.57 7612481)
1328,-149.313,68.6085,52.33,405883.39,7612481.2,0.5233,POINT (405883.39 7612481.2)
1329,-149.313,68.6085,55.21,405884.14,7612481.2,0.5521,POINT (405884.14 7612481.2)
1330,-149.313,68.6085,56.99,405884.41,7612481.2,0.5699000000000001,POINT (405884.41 7612481.2)
1331,-149.313,68.6085,54.21,405886.21,7612482.0,0.5421,POINT (405886.21 7612482)
1332,-149.313,68.6085,58.43,405887.09,7612482.0,0.5843,POINT (405887.09 7612482)
1333,-149.313,68.6085,59.87,405888.05,7612482.1,0.5987,POINT (405888.05 7612482.1)
1334,-149.313,68.6085,57.43,405888.44,7612481.7,0.5743,POINT (405888.44 7612481.7)
1335,-149.313,68.6085,58.65,405889.1,7612481.4,0.5865,POINT (405889.1 7612481.4)
1336,-149.312,68.6085,61.43,405890.55,7612482.0,0.6143,POINT (405890.55 7612482)
1337,-149.312,68.6085,64.15,405891.36,7612481.8,0.6415000000000001,POINT (405891.36 7612481.8)
1338,-149.312,68.6086,61.32,405892.0,7612482.5,0.6132,POINT (405892 7612482.5)
1339,-149.312,68.6085,61.21,405893.0,7612482.1,0.6121,POINT (405893 7612482.1)
1340,-149.312,68.6086,57.65,405893.08,7612482.3,0.5765,POINT (405893.08 7612482.3)
1341,-149.312,68.6086,69.58,405893.96,7612482.3,0.6958,POINT (405893.96 7612482.3)
1342,-149.312,68.6086,71.25,405895.6,7612482.6,0.7125,POINT (405895.6 7612482.6)
1343,-149.312,68.6085,70.64,405896.65,7612481.6,0.7064,POINT (405896.65 7612481.6)
1344,-149.312,68.6085,60.54,405897.66,7612481.4,0.6053999999999999,POINT (405897.66 7612481.4)
1345,-149.312,68.6085,66.75,405898.07,7612481.4,0.6675,POINT (405898.07 7612481.4)
1346,-149.312,68.6085,66.59,405898.74,7612481.4,0.6659,POINT (405898.74 7612481.4)
1347,-149.312,68.6085,61.43,405899.5,7612481.7,0.6143,POINT (405899.5 7612481.7)
1348,-149.312,68.6085,60.59,405901.0,7612481.8,0.6059,POINT (405901 7612481.8)
1349,-149.312,68.6085,62.04,405902.9,7612481.8,0.6204,POINT (405902.9 7612481.8)
1350,-149.312,68.6085,65.26,405902.9,7612481.6,0.6526000000000001,POINT (405902.9 7612481.6)
1351,-149.312,68.6085,74.3,405903.35,7612481.0,0.743,POINT (405903.35 7612481)
1352,-149.312,68.6085,76.24,405903.76,7612481.2,0.7624,POINT (405903.76 7612481.2)
1353,-149.312,68.6085,88.2,405905.67,7612481.3,0.882,POINT (405905.67 7612481.3)
1354,-149.312,68.6085,83.1,405906.56,7612481.4,0.831,POINT (405906.56 7612481.4)
1355,-149.312,68.6085,86.1,405906.56,7612481.6,0.861,POINT (405906.56 7612481.6)
1356,-149.312,68.6085,84.2,405907.08,7612481.0,0.8420000000000001,POINT (405907.08 7612481)
1357,-149.312,68.6085,81.2,405908.14,7612480.3,0.812,POINT (405908.14 7612480.3)
1358,-149.312,68.6085,79.52,405909.29,7612480.2,0.7951999999999999,POINT (405909.29 7612480.2)
1359,-149.312,68.6085,81.6,405910.72,7612480.2,0.816,POINT (405910.72 7612480.2)
1360,-149.312,68.6085,84.7,405911.47,7612480.3,0.847,POINT (405911.47 7612480.3)
1361,-149.312,68.6086,80.3,405913.42,7612481.6,0.8029999999999999,POINT (405913.42 7612481.6)
1362,-149.312,68.6085,81.8,405915.48,7612480.4,0.818,POINT (405915.48 7612480.4)
1363,-149.312,68.6085,83.0,405915.95,7612480.3,0.83,POINT (405915.95 7612480.3)
1364,-149.312,68.6085,81.6,405916.21,7612480.0,0.816,POINT (405916.21 7612480)
1365,-149.312,68.6085,83.0,405917.43,7612479.9,0.83,POINT (405917.43 7612479.9)
1366,-149.312,68.6085,85.0,405918.55,7612478.9,0.85,POINT (405918.55 7612478.9)
1367,-149.312,68.6085,83.0,405918.64,7612479.7,0.83,POINT (405918.64 7612479.7)
1368,-149.312,68.6085,76.8,405919.57,7612479.1,0.768,POINT (405919.57 7612479.1)
1369,-149.312,68.6085,89.2,405921.36,7612479.6,0.892,POINT (405921.36 7612479.6)
1370,-149.312,68.6085,89.9,405922.63,7612479.2,0.899,POINT (405922.63 7612479.2)
1371,-149.312,68.6085,84.7,405923.6,7612479.7,0.847,POINT (405923.6 7612479.7)
1372,-149.312,68.6085,80.8,405924.57,7612480.2,0.8079999999999999,POINT (405924.57 7612480.2)
1373,-149.312,68.6085,85.0,405925.51,7612480.0,0.85,POINT (405925.51 7612480)
1374,-149.312,68.6085,84.8,405926.67,7612479.9,0.848,POINT (405926.67 7612479.9)
1375,-149.312,68.6085,77.69,405928.37,7612480.2,0.7768999999999999,POINT (405928.37 7612480.2)
1376,-149.312,68.6085,73.86,405929.19,7612480.4,0.7386,POINT (405929.19 7612480.4)
1377,-149.311,68.6086,54.88,405930.78,7612481.1,0.5488000000000001,POINT (405930.78 7612481.1)
1378,-149.311,68.6086,62.2,405930.52,7612481.3,0.622,POINT (405930.52 7612481.3)
1379,-149.311,68.6086,71.91,405931.6,7612481.1,0.7191,POINT (405931.6 7612481.1)
1380,-149.311,68.6086,83.8,405932.35,7612481.2,0.838,POINT (405932.35 7612481.2)
1381,-149.311,68.6085,81.8,405932.52,7612480.5,0.818,POINT (405932.52 7612480.5)
1382,-149.311,68.6085,87.5,405933.62,7612480.6,0.875,POINT (405933.62 7612480.6)
1383,-149.311,68.6085,82.5,405934.4,7612479.8,0.825,POINT (405934.4 7612479.8)
1384,-149.311,68.6086,87.1,405934.98,7612480.7,0.871,POINT (405934.98 7612480.7)
1385,-149.311,68.6086,79.29,405935.27,7612481.3,0.7929,POINT (405935.27 7612481.3)
1386,-149.311,68.6086,84.5,405936.48,7612480.9,0.845,POINT (405936.48 7612480.9)
1387,-149.311,68.6085,87.4,405937.81,7612480.3,0.8740000000000001,POINT (405937.81 7612480.3)
1388,-149.311,68.6085,73.63,405938.19,7612479.5,0.7363,POINT (405938.19 7612479.5)
1389,-149.311,68.6085,71.75,405939.77,7612480.0,0.7175,POINT (405939.77 7612480)
1390,-149.311,68.6085,73.63,405941.14,7612480.1,0.7363,POINT (405941.14 7612480.1)
1391,-149.311,68.6086,74.52,405941.56,7612480.5,0.7452,POINT (405941.56 7612480.5)
1392,-149.311,68.6085,69.03,405942.76,7612479.9,0.6903,POINT (405942.76 7612479.9)
1393,-149.311,68.6085,53.77,405943.31,7612480.2,0.5377000000000001,POINT (405943.31 7612480.2)
1394,-149.311,68.6085,-0.06,405943.51,7612480.2,-0.0006,POINT (405943.51 7612480.2)
1395,-149.311,68.6085,120.0,405943.51,7612480.2,1.2,POINT (405943.51 7612480.2)
1396,-149.311,68.6085,-0.11,405943.51,7612480.2,-0.0011,POINT (405943.51 7612480.2)
1397,-149.311,68.6085,119.9,405943.51,7612480.2,1.199,POINT (405943.51 7612480.2)
1398,-149.311,68.6085,0.0,405943.51,7612480.2,0.0,POINT (405943.51 7612480.2)
1399,-149.311,68.6085,119.9,405943.51,7612480.2,1.199,POINT (405943.51 7612480.2)
1400,-149.32399999999998,68.6115,25.69,405453.32,7612825.7,0.2569,POINT (405453.32 7612825.7)
1401,-149.32399999999998,68.6115,29.8,405453.32,7612825.9,0.298,POINT (405453.32 7612825.9)
1402,-149.32399999999998,68.6115,26.52,405453.31,7612825.5,0.2652,POINT (405453.31 7612825.5)
1403,-149.32399999999998,68.6115,34.35,405453.58,7612825.7,0.3435,POINT (405453.58 7612825.7)
1404,-149.32299999999998,68.6115,39.4,405454.66,7612825.4,0.39399999999999996,POINT (405454.66 7612825.4)
1405,-149.32299999999998,68.6115,28.8,405455.95,7612825.4,0.28800000000000003,POINT (405455.95 7612825.4)
1406,-149.32299999999998,68.6115,46.17,405455.59,7612824.8,0.4617,POINT (405455.59 7612824.8)
1407,-149.32299999999998,68.6115,42.28,405457.02,7612825.0,0.4228,POINT (405457.02 7612825)
1408,-149.32299999999998,68.6115,55.16,405458.57,7612824.5,0.5516,POINT (405458.57 7612824.5)
1409,-149.32299999999998,68.6115,42.39,405459.66,7612824.9,0.4239,POINT (405459.66 7612824.9)
1410,-149.32299999999998,68.6115,41.67,405460.83,7612825.0,0.4167,POINT (405460.83 7612825)
1411,-149.32299999999998,68.6115,40.29,405461.21,7612824.4,0.4029,POINT (405461.21 7612824.4)
1412,-149.32299999999998,68.6115,47.72,405461.91,7612825.0,0.4772,POINT (405461.91 7612825)
1413,-149.32299999999998,68.6115,38.79,405462.89,7612824.0,0.38789999999999997,POINT (405462.89 7612824)
1414,-149.32299999999998,68.6115,38.12,405464.47,7612824.3,0.3812,POINT (405464.47 7612824.3)
1415,-149.32299999999998,68.6115,45.95,405465.26,7612823.7,0.4595,POINT (405465.26 7612823.7)
1416,-149.32299999999998,68.6115,37.07,405465.53,7612823.9,0.37070000000000003,POINT (405465.53 7612823.9)
1417,-149.32299999999998,68.6115,39.56,405467.23,7612823.8,0.3956,POINT (405467.23 7612823.8)
1418,-149.32399999999998,68.613,68.75,405460.41,7612997.3,0.6875,POINT (405460.41 7612997.3)
1419,-149.32399999999998,68.613,65.37,405460.62,7612997.4,0.6537000000000001,POINT (405460.62 7612997.4)
1420,-149.32299999999998,68.613,76.02,405461.91,7612997.4,0.7602,POINT (405461.91 7612997.4)
1421,-149.32299999999998,68.613,85.0,405462.52,7612997.4,0.85,POINT (405462.52 7612997.4)
1422,-149.32299999999998,68.613,84.8,405463.42,7612997.9,0.848,POINT (405463.42 7612997.9)
1423,-149.32299999999998,68.613,87.2,405463.85,7612998.4,0.872,POINT (405463.85 7612998.4)
1424,-149.32299999999998,68.613,84.3,405466.03,7612998.7,0.843,POINT (405466.03 7612998.7)
1425,-149.32299999999998,68.613,78.13,405466.5,7612998.7,0.7813,POINT (405466.5 7612998.7)
1426,-149.32299999999998,68.613,73.8,405467.52,7612998.7,0.738,POINT (405467.52 7612998.7)
1427,-149.32299999999998,68.613,81.3,405469.53,7612998.0,0.813,POINT (405469.53 7612998)
1428,-149.32299999999998,68.613,79.79,405470.75,7612997.8,0.7979,POINT (405470.75 7612997.8)
1429,-149.32299999999998,68.613,84.3,405471.31,7612998.3,0.843,POINT (405471.31 7612998.3)
1430,-149.32299999999998,68.613,73.52,405471.91,7612997.9,0.7352,POINT (405471.91 7612997.9)
1431,-149.32299999999998,68.613,84.6,405472.72,7612997.9,0.846,POINT (405472.72 7612997.9)
1432,-149.32299999999998,68.613,93.6,405473.55,7612998.2,0.9359999999999999,POINT (405473.55 7612998.2)
1433,-149.32299999999998,68.613,92.9,405474.85,7612998.6,0.929,POINT (405474.85 7612998.6)
1434,-149.32299999999998,68.613,101.3,405475.3,7612998.0,1.013,POINT (405475.3 7612998)
1435,-149.32299999999998,68.613,99.9,405475.66,7612998.5,0.9990000000000001,POINT (405475.66 7612998.5)
1436,-149.32299999999998,68.613,101.1,405476.73,7612998.1,1.011,POINT (405476.73 7612998.1)
1437,-149.32299999999998,68.613,104.5,405478.42,7612997.9,1.045,POINT (405478.42 7612997.9)
1438,-149.32299999999998,68.613,87.5,405478.76,7612999.7,0.875,POINT (405478.76 7612999.7)
1439,-149.32299999999998,68.6131,88.6,405478.98,7613000.1,0.8859999999999999,POINT (405478.98 7613000.1)
1440,-149.32299999999998,68.613,87.5,405480.05,7612999.7,0.875,POINT (405480.05 7612999.7)
1441,-149.32299999999998,68.613,93.2,405481.74,7612999.6,0.932,POINT (405481.74 7612999.6)
1442,-149.32299999999998,68.613,89.3,405482.62,7612999.4,0.893,POINT (405482.62 7612999.4)
1443,-149.32299999999998,68.613,95.8,405483.36,7612999.4,0.958,POINT (405483.36 7612999.4)
1444,-149.32299999999998,68.6131,91.9,405484.48,7613000.1,0.919,POINT (405484.48 7613000.1)
1445,-149.32299999999998,68.6131,93.2,405485.14,7612999.7,0.932,POINT (405485.14 7612999.7)
1446,-149.32299999999998,68.6131,87.5,405487.44,7612999.6,0.875,POINT (405487.44 7612999.6)
1447,-149.32299999999998,68.6131,94.1,405488.88,7612999.7,0.941,POINT (405488.88 7612999.7)
1448,-149.32299999999998,68.6131,100.0,405489.15,7612999.7,1.0,POINT (405489.15 7612999.7)
1449,-149.32299999999998,68.6131,104.3,405489.79,7613000.6,1.043,POINT (405489.79 7613000.6)
1450,-149.32299999999998,68.6131,100.5,405490.04,7613000.0,1.005,POINT (405490.04 7613000)
1451,-149.32299999999998,68.6131,97.8,405492.35,7613000.1,0.978,POINT (405492.35 7613000.1)
1452,-149.32299999999998,68.6131,105.5,405493.09,7612999.7,1.055,POINT (405493.09 7612999.7)
1453,-149.32299999999998,68.6131,102.8,405493.07,7612999.4,1.028,POINT (405493.07 7612999.4)
1454,-149.32299999999998,68.613,103.3,405493.88,7612999.1,1.033,POINT (405493.88 7612999.1)
1455,-149.32299999999998,68.6131,100.6,405495.27,7613000.0,1.006,POINT (405495.27 7613000)
1456,-149.32299999999998,68.6131,89.3,405495.72,7612999.5,0.893,POINT (405495.72 7612999.5)
1457,-149.32299999999998,68.6131,97.8,405497.31,7613000.1,0.978,POINT (405497.31 7613000.1)
1458,-149.32299999999998,68.6131,97.1,405496.68,7612999.6,0.971,POINT (405496.68 7612999.6)
1459,-149.32299999999998,68.6131,104.7,405498.05,7612999.9,1.047,POINT (405498.05 7612999.9)
1460,-149.32299999999998,68.6131,101.2,405499.14,7613000.1,1.012,POINT (405499.14 7613000.1)
1461,-149.32299999999998,68.6131,94.7,405500.7,7613000.0,0.9470000000000001,POINT (405500.7 7613000)
1462,-149.322,68.6131,97.7,405502.48,7613000.3,0.977,POINT (405502.48 7613000.3)
1463,-149.322,68.6131,93.3,405502.51,7613001.1,0.9329999999999999,POINT (405502.51 7613001.1)
1464,-149.322,68.6131,89.3,405503.85,7613000.6,0.893,POINT (405503.85 7613000.6)
1465,-149.322,68.6131,89.9,405505.14,7613000.8,0.899,POINT (405505.14 7613000.8)
1466,-149.322,68.6131,89.7,405505.46,7613000.2,0.897,POINT (405505.46 7613000.2)
1467,-149.322,68.6131,94.7,405506.75,7613000.2,0.9470000000000001,POINT (405506.75 7613000.2)
1468,-149.322,68.6131,100.3,405507.36,7613000.1,1.003,POINT (405507.36 7613000.1)
1469,-149.322,68.6131,96.0,405507.34,7612999.6,0.96,POINT (405507.34 7612999.6)
1470,-149.322,68.6131,92.8,405508.49,7612999.5,0.9279999999999999,POINT (405508.49 7612999.5)
1471,-149.322,68.6131,98.9,405510.24,7612999.3,0.9890000000000001,POINT (405510.24 7612999.3)
1472,-149.322,68.6131,95.9,405511.33,7612999.4,0.9590000000000001,POINT (405511.33 7612999.4)
1473,-149.322,68.6131,92.6,405512.07,7612999.2,0.9259999999999999,POINT (405512.07 7612999.2)
1474,-149.322,68.6131,96.1,405512.41,7612999.0,0.961,POINT (405512.41 7612999)
1475,-149.322,68.6131,96.4,405512.27,7612999.0,0.9640000000000001,POINT (405512.27 7612999)
1476,-149.322,68.6131,92.2,405513.61,7612998.6,0.922,POINT (405513.61 7612998.6)
1477,-149.322,68.6131,101.7,405514.85,7612998.9,1.0170000000000001,POINT (405514.85 7612998.9)
1478,-149.322,68.6131,103.3,405516.2,7612998.9,1.033,POINT (405516.2 7612998.9)
1479,-149.322,68.613,104.0,405516.05,7612998.3,1.04,POINT (405516.05 7612998.3)
1480,-149.322,68.6131,106.1,405516.54,7612998.9,1.061,POINT (405516.54 7612998.9)
1481,-149.322,68.613,102.8,405518.41,7612998.0,1.028,POINT (405518.41 7612998)
1482,-149.322,68.613,98.2,405518.33,7612997.7,0.982,POINT (405518.33 7612997.7)
1483,-149.322,68.613,107.6,405520.08,7612997.2,1.0759999999999998,POINT (405520.08 7612997.2)
1484,-149.322,68.613,106.3,405521.1,7612997.4,1.063,POINT (405521.1 7612997.4)
1485,-149.322,68.613,101.7,405521.57,7612997.4,1.0170000000000001,POINT (405521.57 7612997.4)
1486,-149.322,68.613,101.8,405523.0,7612997.5,1.018,POINT (405523 7612997.5)
1487,-149.322,68.613,99.0,405524.1,7612997.8,0.99,POINT (405524.1 7612997.8)
1488,-149.322,68.613,102.3,405523.41,7612997.5,1.023,POINT (405523.41 7612997.5)
1489,-149.322,68.613,108.8,405524.92,7612998.0,1.088,POINT (405524.92 7612998)
1490,-149.322,68.613,100.0,405526.67,7612997.5,1.0,POINT (405526.67 7612997.5)
1491,-149.322,68.613,100.7,405526.85,7612996.8,1.0070000000000001,POINT (405526.85 7612996.8)
1492,-149.322,68.613,100.4,405528.68,7612996.7,1.004,POINT (405528.68 7612996.7)
1493,-149.322,68.613,110.6,405529.04,7612997.3,1.1059999999999999,POINT (405529.04 7612997.3)
1494,-149.322,68.613,102.5,405529.84,7612996.9,1.025,POINT (405529.84 7612996.9)
1495,-149.322,68.613,99.9,405530.98,7612996.6,0.9990000000000001,POINT (405530.98 7612996.6)
1496,-149.322,68.613,108.8,405532.29,7612997.1,1.088,POINT (405532.29 7612997.1)
1497,-149.322,68.613,103.2,405532.89,7612996.7,1.032,POINT (405532.89 7612996.7)
1498,-149.322,68.613,105.6,405533.02,7612996.6,1.056,POINT (405533.02 7612996.6)
1499,-149.322,68.6131,120.1,405534.77,7612998.0,1.2009999999999998,POINT (405534.77 7612998)
1500,-149.322,68.613,112.3,405534.06,7612997.3,1.123,POINT (405534.06 7612997.3)
1501,-149.322,68.613,95.9,405534.3,7612996.3,0.9590000000000001,POINT (405534.3 7612996.3)
1502,-149.322,68.613,101.8,405534.99,7612996.7,1.018,POINT (405534.99 7612996.7)
1503,-149.322,68.613,106.9,405536.2,7612996.4,1.069,POINT (405536.2 7612996.4)
1504,-149.322,68.613,113.8,405536.08,7612996.8,1.138,POINT (405536.08 7612996.8)
1505,-149.322,68.613,115.5,405538.6,7612996.9,1.155,POINT (405538.6 7612996.9)
1506,-149.322,68.613,109.1,405538.86,7612996.7,1.091,POINT (405538.86 7612996.7)
1507,-149.322,68.613,110.0,405540.13,7612996.3,1.1,POINT (405540.13 7612996.3)
1508,-149.322,68.613,105.3,405540.35,7612996.7,1.053,POINT (405540.35 7612996.7)
1509,-149.322,68.613,113.2,405541.65,7612996.8,1.1320000000000001,POINT (405541.65 7612996.8)
1510,-149.321,68.6131,120.0,405542.76,7612997.5,1.2,POINT (405542.76 7612997.5)
1511,-149.321,68.613,115.5,405542.6,7612996.9,1.155,POINT (405542.6 7612996.9)
1512,-149.321,68.613,109.3,405543.05,7612996.2,1.093,POINT (405543.05 7612996.2)
1513,-149.321,68.613,110.7,405544.49,7612996.5,1.107,POINT (405544.49 7612996.5)
1514,-149.321,68.613,109.3,405544.83,7612996.5,1.093,POINT (405544.83 7612996.5)
1515,-149.321,68.613,110.9,405545.73,7612997.0,1.109,POINT (405545.73 7612997)
1516,-149.321,68.613,112.1,405546.12,7612996.4,1.121,POINT (405546.12 7612996.4)
1517,-149.321,68.613,114.1,405548.43,7612996.7,1.141,POINT (405548.43 7612996.7)
1518,-149.321,68.613,115.0,405549.4,7612997.1,1.15,POINT (405549.4 7612997.1)
1519,-149.321,68.613,112.0,405550.03,7612995.9,1.12,POINT (405550.03 7612995.9)
1520,-149.321,68.613,105.1,405552.35,7612996.2,1.051,POINT (405552.35 7612996.2)
1521,-149.321,68.613,100.9,405552.9,7612996.4,1.0090000000000001,POINT (405552.9 7612996.4)
1522,-149.321,68.613,107.4,405553.75,7612995.6,1.074,POINT (405553.75 7612995.6)
1523,-149.321,68.613,97.3,405554.87,7612996.3,0.973,POINT (405554.87 7612996.3)
1524,-149.321,68.613,104.3,405554.38,7612996.1,1.043,POINT (405554.38 7612996.1)
1525,-149.321,68.613,104.6,405555.51,7612995.5,1.046,POINT (405555.51 7612995.5)
1526,-149.321,68.613,99.0,405555.77,7612996.8,0.99,POINT (405555.77 7612996.8)
1527,-149.321,68.613,106.4,405556.14,7612995.9,1.064,POINT (405556.14 7612995.9)
1528,-149.321,68.613,105.8,405557.1,7612996.0,1.058,POINT (405557.1 7612996)
1529,-149.321,68.613,112.5,405558.43,7612995.4,1.125,POINT (405558.43 7612995.4)
1530,-149.321,68.613,115.5,405559.75,7612996.1,1.155,POINT (405559.75 7612996.1)
1531,-149.321,68.613,107.3,405560.36,7612996.3,1.073,POINT (405560.36 7612996.3)
1532,-149.321,68.613,115.4,405561.24,7612996.2,1.1540000000000001,POINT (405561.24 7612996.2)
1533,-149.321,68.6131,118.2,405563.44,7612996.9,1.182,POINT (405563.44 7612996.9)
1534,-149.321,68.6131,101.3,405564.11,7612996.7,1.013,POINT (405564.11 7612996.7)
1535,-149.321,68.613,101.2,405564.17,7612996.5,1.012,POINT (405564.17 7612996.5)
1536,-149.321,68.613,103.2,405565.32,7612996.5,1.032,POINT (405565.32 7612996.5)
1537,-149.321,68.6131,115.7,405567.31,7612996.9,1.157,POINT (405567.31 7612996.9)
1538,-149.321,68.6131,108.0,405568.0,7612997.1,1.08,POINT (405568 7612997.1)
1539,-149.321,68.6131,100.4,405569.31,7612997.8,1.004,POINT (405569.31 7612997.8)
1540,-149.321,68.6131,100.9,405569.9,7612997.0,1.0090000000000001,POINT (405569.9 7612997)
1541,-149.321,68.6131,112.5,405570.84,7612996.8,1.125,POINT (405570.84 7612996.8)
1542,-149.321,68.613,115.5,405571.49,7612996.0,1.155,POINT (405571.49 7612996)
1543,-149.321,68.6131,105.6,405572.6,7612996.7,1.056,POINT (405572.6 7612996.7)
1544,-149.321,68.6131,101.0,405572.8,7612996.7,1.01,POINT (405572.8 7612996.7)
1545,-149.321,68.6131,112.6,405573.61,7612996.5,1.126,POINT (405573.61 7612996.5)
1546,-149.321,68.6131,105.1,405574.24,7612997.0,1.051,POINT (405574.24 7612997)
1547,-149.321,68.6131,110.7,405575.34,7612997.4,1.107,POINT (405575.34 7612997.4)
1548,-149.321,68.6131,106.3,405575.45,7612996.8,1.063,POINT (405575.45 7612996.8)
1549,-149.321,68.6131,99.7,405576.0,7612996.8,0.997,POINT (405576 7612996.8)
1550,-149.321,68.6131,101.6,405575.79,7612996.8,1.016,POINT (405575.79 7612996.8)
1551,-149.321,68.6131,105.5,405576.91,7612997.5,1.055,POINT (405576.91 7612997.5)
1552,-149.321,68.6131,108.9,405578.24,7612996.9,1.089,POINT (405578.24 7612996.9)
1553,-149.321,68.6131,93.9,405579.79,7612996.6,0.9390000000000001,POINT (405579.79 7612996.6)
1554,-149.321,68.613,102.9,405579.97,7612995.9,1.0290000000000001,POINT (405579.97 7612995.9)
1555,-149.321,68.6131,111.0,405580.79,7612996.1,1.11,POINT (405580.79 7612996.1)
1556,-149.321,68.6131,99.9,405581.42,7612996.6,0.9990000000000001,POINT (405581.42 7612996.6)
1557,-149.321,68.613,106.4,405582.2,7612995.6,1.064,POINT (405582.2 7612995.6)
1558,-149.32,68.613,100.9,405583.28,7612995.6,1.0090000000000001,POINT (405583.28 7612995.6)
1559,-149.32,68.613,98.4,405583.74,7612995.2,0.9840000000000001,POINT (405583.74 7612995.2)
