,Counter_,Depth_m,Latitude,Longitude,geometry
326,27027,0.7058,68.613721,-149.296718,POINT (406553.1761526625 7613035.532492302)
327,27028,0.6768,68.613708,-149.296716,POINT (406553.203395353 7613034.080817451)
328,27029,0.6517,68.61369499999999,-149.296703,POINT (406553.6780208831 7613032.612435095)
329,27030,0.66,68.613683,-149.29671499999998,POINT (406553.1400289889 7613031.293457979)
330,27031,0.7231,68.61367,-149.296703,POINT (406553.5739839364 7613029.826594478)
331,27032,0.7036,68.61366,-149.296705,POINT (406553.4510267202 7613028.715295961)
332,27033,0.5942,68.613638,-149.296695,POINT (406553.7661867641 7613026.24856761)
333,27034,0.631,68.61363,-149.296693,POINT (406553.814237621 7613025.354060899)
334,27035,0.5908,68.61361600000001,-149.29671100000002,POINT (406553.0238937823 7613023.821329717)
335,27036,0.6645,68.613606,-149.29671000000002,POINT (406553.0229501989 7613022.705474611)
336,27037,0.7181,68.61359,-149.29671100000002,POINT (406552.9156950405 7613020.924055513)
337,27038,0.6321,68.613576,-149.29673,POINT (406552.0846780923 7613019.392843489)
338,27039,0.6489,68.61355999999999,-149.296723,POINT (406552.3027935332 7613017.599273355)
339,27040,0.6344,68.613543,-149.296716,POINT (406552.5167478899 7613015.694269619)
340,27041,0.6734,68.613541,-149.296695,POINT (406553.3625250771 7613015.439506083)
341,27042,0.6846,68.61353299999999,-149.296703,POINT (406553.0038617885 7613014.560188032)
342,27043,0.6768,68.613528,-149.29671000000002,POINT (406552.6983541959 7613014.013652027)
343,27044,0.6617,68.613513,-149.29672,POINT (406552.2292170306 7613012.357336478)
344,27045,0.6271,68.6135,-149.296726,POINT (406551.9310884172 7613010.917812708)
345,390155,0.3642,68.61754499999999,-149.318003,POINT (405703.5575853016 7613494.128985915)
346,390562,0.2198,68.617535,-149.303795,POINT (406281.2683221678 7613471.304462963)
347,390626,0.6277,68.617561,-149.300621,POINT (406410.4445166178 7613469.370014898)
348,390852,0.4832,68.616665,-149.308238,POINT (406096.9593899274 7613381.132431271)
349,391140,0.5016,68.616651,-149.322791,POINT (405505.0971561658 7613401.854889203)
350,391141,0.6194,68.616656,-149.322803,POINT (405504.6302173709 7613402.430481303)
351,391553,0.6519,68.61484499999999,-149.299285,POINT (406453.4562586204 7613164.684843)
352,391616,0.4816,68.614848,-149.30189099999998,POINT (406347.4853743702 7613168.983816443)
353,391737,0.659,68.614853,-149.30704599999999,POINT (406137.8580615876 7613177.396836952)
354,410075,0.7266,68.612165,-149.32024099999998,POINT (405589.9338346807 7612898.05519453)
355,410458,0.5973,68.612138,-149.300948,POINT (406374.5377813348 7612865.564194899)
356,440496,0.4704,68.617363,-149.311135,POINT (405982.0744511712 7613463.337063654)
357,440497,0.5031,68.617385,-149.31114499999998,POINT (405981.7599395772 7613465.803868003)
358,440498,0.5522,68.617411,-149.311141,POINT (405982.0314775917 7613468.695008971)
359,440499,0.4078,68.617428,-149.311128,POINT (405982.6313024434 7613470.569500751)
360,110008,0.4542,68.622576,-149.288141,POINT (406938.726702106 7614009.278999816)
361,110009,0.6461,68.62256,-149.28816,POINT (406937.8879123391 7614007.52479368)
362,110010,0.956,68.622538,-149.288163,POINT (406937.6747287835 7614005.077779126)
363,110011,0.979,68.62252099999999,-149.288161,POINT (406937.6855530546 7614003.180372099)
364,110012,1.095,68.622508,-149.288176,POINT (406937.0218211939 7614001.754418054)
365,110013,0.6592,68.622488,-149.288195,POINT (406936.1664428483 7613999.554475639)
366,110014,0.3075,68.622478,-149.288223,POINT (406934.9866278531 7613998.482490333)
367,110015,0.1358,68.622458,-149.288265,POINT (406933.1961712784 7613996.317342379)
368,110016,0.078,68.622445,-149.28832,POINT (406930.9062160959 7613994.951901693)
369,110017,-0.00159,68.62243000000001,-149.288341,POINT (406929.9902523234 7613993.312157998)
370,110018,-0.00159,68.622408,-149.28836,POINT (406929.1265721978 7613990.889349544)
371,110019,0.1761,68.62238,-149.288408,POINT (406927.0589984056 7613987.841809427)
372,110020,0.1652,68.622361,-149.28845,POINT (406925.2726746637 7613985.788101273)
373,110021,0.1707,68.62235,-149.28845,POINT (406925.2270601392 7613984.56232514)
374,110022,0.265,68.622326,-149.288476,POINT (406924.0704895446 7613981.927240394)
375,110023,0.3773,68.622311,-149.288485,POINT (406923.6423857543 7613980.269343896)
376,110024,0.2361,68.622298,-149.288506,POINT (406922.7347062784 7613978.8524712)
377,110025,0.2737,68.622276,-149.288531,POINT (406921.6270804895 7613976.438742989)
378,110026,0.3659,68.622263,-149.288531,POINT (406921.5731705393 7613974.990098543)
379,110027,0.2666,68.62224599999999,-149.288551,POINT (406920.6895562007 7613973.125976848)
380,110028,0.2426,68.622221,-149.28856499999998,POINT (406920.0167000093 7613970.361304014)
381,110029,0.2715,68.62220500000001,-149.28858300000002,POINT (406919.2185419684 7613968.605591036)
382,110030,0.3222,68.62218299999999,-149.28858300000002,POINT (406919.12730772 7613966.154038977)
383,110031,0.3686,68.62217,-149.28857299999999,POINT (406919.47995631 7613964.690264539)
384,110032,0.2056,68.622153,-149.28858,POINT (406919.1248654149 7613962.806474428)
385,110033,0.2492,68.62213299999999,-149.28859,POINT (406918.6353649301 7613960.592920856)
386,110034,0.1489,68.622118,-149.288616,POINT (406917.5161018696 7613958.960746721)
387,110035,0.1936,68.622093,-149.288626,POINT (406917.0058640419 7613956.190022551)
388,110036,0.3375,68.622075,-149.288621,POINT (406917.134497212 7613954.176642098)
389,110037,0.2088,68.62206,-149.288631,POINT (406916.6657293534 7613952.520259809)
390,110038,0.15,68.622043,-149.28864099999998,POINT (406916.1886667355 7613950.641009244)
391,110039,0.2176,68.622026,-149.28866499999998,POINT (406915.1424162624 7613948.782941678)
392,110040,0.2088,68.622011,-149.288681,POINT (406914.4297087963 7613947.13563823)
393,110041,0.1614,68.621995,-149.288695,POINT (406913.7941658364 7613945.373874616)
394,110042,0.1696,68.621978,-149.288705,POINT (406913.3171001137 7613943.494624586)
395,110043,0.1778,68.621963,-149.288731,POINT (406912.197826754 7613941.862452782)
396,110044,0.2797,68.62195,-149.288753,POINT (406911.2494721135 7613940.44709728)
397,110045,0.2323,68.62193,-149.288783,POINT (406909.9468337615 7613938.263808146)
398,110046,0.2743,68.621911,-149.288805,POINT (406908.9735921831 7613936.179848474)
399,110047,0.1979,68.621898,-149.288806,POINT (406908.8790194555 7613934.732717455)
400,110048,0.2154,68.621873,-149.28882099999998,POINT (406908.1654867025 7613931.9695609)
401,110049,0.138,68.62186,-149.288851,POINT (406906.8918741979 7613930.566312495)
402,110050,0.1134,68.621848,-149.288856,POINT (406906.6388215993 7613929.236668533)
403,110051,0.1772,68.621835,-149.288873,POINT (406905.8937423989 7613927.813749007)
404,110052,0.1576,68.62181600000001,-149.28888600000002,POINT (406905.2864034977 7613925.716171804)
405,110053,0.2328,68.621798,-149.288901,POINT (406904.6018980092 7613923.733055381)
406,110054,0.283,68.621781,-149.28890800000002,POINT (406904.246792523 7613921.849267324)
407,110055,0.3789,68.621765,-149.28894,POINT (406902.879416733 7613920.114744938)
408,110056,0.3549,68.621748,-149.288963,POINT (406901.8738019767 7613918.25516956)
409,110057,0.3495,68.621736,-149.288965,POINT (406901.7427162325 7613916.920986236)
410,110058,0.3288,68.621726,-149.288973,POINT (406901.3759851779 7613915.818750965)
411,110059,0.3157,68.621713,-149.288988,POINT (406900.7122131358 7613914.392806371)
412,110060,0.3037,68.621698,-149.289016,POINT (406899.5116062316 7613912.763666751)
413,110061,0.3004,68.62168,-149.28903,POINT (406898.8677502486 7613910.779038545)
414,110062,0.3408,68.621666,-149.289035,POINT (406898.6063965781 7613909.22652707)
415,110063,0.4122,68.62165300000001,-149.289051,POINT (406897.901964587 7613907.802096543)
416,110064,0.4056,68.621635,-149.289068,POINT (406897.13613556 7613905.822008812)
417,110065,0.4116,68.621623,-149.289075,POINT (406896.8017623978 7613904.49539254)
418,110066,0.4018,68.621606,-149.289068,POINT (406897.0158472272 7613902.590418453)
419,110067,0.5103,68.621588,-149.289081,POINT (406896.4126442933 7613900.604277503)
420,110068,0.4411,68.621576,-149.2891,POINT (406895.5903858116 7613899.295821875)
421,110069,0.3849,68.621558,-149.289123,POINT (406894.5806104486 7613897.324815224)
422,110070,0.2628,68.621545,-149.289128,POINT (406894.3234013527 7613895.883738327)
423,110071,0.2808,68.62151800000001,-149.28916,POINT (406892.9103773446 7613892.923445686)
424,110072,0.235,68.62150799999999,-149.289173,POINT (406892.3403538925 7613891.828778848)
425,110073,0.3326,68.621496,-149.28918000000002,POINT (406892.0059768968 7613890.502163202)
426,110074,0.3113,68.621476,-149.289191,POINT (406891.4757860523 7613888.290128251)
427,110075,0.3898,68.62146,-149.28919299999998,POINT (406891.3281020868 7613886.510208887)
428,110076,0.2764,68.621443,-149.289206,POINT (406890.7290398653 7613884.635503418)
429,110077,0.3102,68.621431,-149.28921,POINT (406890.5166332514 7613883.304347586)
430,110078,0.3528,68.621403,-149.289231,POINT (406889.5466814196 7613880.215974594)
431,110079,0.3004,68.6214,-149.289213,POINT (406890.2660693147 7613879.854429648)
432,110080,0.2296,68.621386,-149.289218,POINT (406890.0047085976 7613878.301919046)
433,110081,0.3043,68.62137299999999,-149.28923999999998,POINT (406889.0563199267 7613876.886571796)
434,110082,0.3059,68.62136600000001,-149.289243,POINT (406888.9053104323 7613876.111073302)
435,110083,0.319,68.621348,-149.289256,POINT (406888.3020963118 7613874.124934262)
436,110084,0.2388,68.621318,-149.28926299999998,POINT (406887.8930476182 7613870.792504693)
437,110085,0.2116,68.621305,-149.289273,POINT (406887.4325455268 7613869.358996027)
438,110086,0.2814,68.621298,-149.28928100000002,POINT (406887.0782475701 7613868.591065208)
439,110087,0.2895,68.62128299999999,-149.289293,POINT (406886.5281330394 7613866.937715472)
440,110088,0.3528,68.621278,-149.289308,POINT (406885.8975280713 7613866.403247796)
441,110089,0.3326,68.621266,-149.289328,POINT (406885.0345965839 7613865.096309102)
442,110090,0.247,68.621256,-149.28931599999999,POINT (406885.4810046025 7613863.963805207)
443,110091,0.1631,68.62124,-149.289306,POINT (406885.8212080334 7613862.165723681)
444,110092,0.3724,68.621228,-149.28931599999999,POINT (406885.3648518666 7613860.843649515)
445,110093,0.5174,68.621213,-149.289365,POINT (406883.3104003408 7613859.246302118)
446,110094,0.6014,68.621201,-149.289381,POINT (406882.6100961526 7613857.933309933)
447,110095,0.6739,68.621188,-149.28939599999998,POINT (406881.9463005561 7613856.507370213)
448,110096,0.6297,68.62116800000001,-149.289411,POINT (406881.2534648858 7613854.301391787)
449,110097,0.6433,68.621161,-149.289423,POINT (406880.7365321104 7613853.539516304)
450,110098,0.7126,68.621153,-149.289476,POINT (406878.5484808235 7613852.728266139)
451,110099,0.7284,68.621143,-149.289471,POINT (406878.7102839072 7613851.606356645)
452,110100,0.8070002,68.621138,-149.289475,POINT (406878.5269096609 7613851.055240656)
453,110101,1.069,68.621116,-149.28949599999999,POINT (406877.5818253964 7613848.635476928)
454,110102,0.883,68.62109,-149.289515,POINT (406876.7014606129 7613845.766949704)
455,110103,1.157,68.621078,-149.289538,POINT (406875.7165441688 7613844.46455523)
456,110104,1.055,68.621063,-149.289578,POINT (406874.0279952033 7613842.85359208)
457,110105,1.135,68.621048,-149.28959,POINT (406873.4778676659 7613841.200245155)
458,110106,1.064,68.62103499999999,-149.289646,POINT (406871.1470848041 7613839.836372032)
459,110107,1.14,68.621015,-149.289668,POINT (406870.1696297833 7613837.640993054)
460,110108,1.123,68.620995,-149.28968999999998,POINT (406869.1921731917 7613835.44561445)
461,110109,0.918,68.62097800000001,-149.289693,POINT (406868.9996661635 7613833.555776048)
462,110110,0.959,68.620965,-149.289681,POINT (406869.433626925 7613832.088966977)
463,110111,1.157,68.62094300000001,-149.289721,POINT (406867.7160227916 7613829.697969267)
464,110112,1.249,68.620921,-149.289706,POINT (406868.2346171625 7613827.223711558)
465,110113,1.249,68.62089,-149.289721,POINT (406867.4961238611 7613823.791961693)
466,110114,1.249,68.62086500000001,-149.28974,POINT (406866.6198900258 7613821.034872046)
467,110115,1.249,68.62083100000001,-149.289681,POINT (406868.8776658268 7613817.156796608)
468,110116,1.249,68.620813,-149.28966599999998,POINT (406869.4128606565 7613815.128275609)
469,110117,1.094,68.62079,-149.28961,POINT (406871.5943084478 7613812.480519262)
470,110118,0.968,68.620765,-149.289568,POINT (406873.1982445576 7613809.631088902)
471,110119,0.873,68.620743,-149.289556,POINT (406873.5948744118 7613807.161373604)
472,110120,0.8320002,68.62071800000001,-149.289518,POINT (406875.0361822892 7613804.317999396)
473,110121,0.5643,68.620696,-149.289433,POINT (406878.4008948202 7613801.73778594)
474,110122,0.289,68.62068000000001,-149.289433,POINT (406878.3345186915 7613799.954840037)
475,110123,0.00114,68.62065799999999,-149.289406,POINT (406879.3410362859 7613797.462420957)
476,110124,0.00168,68.620635,-149.289426,POINT (406878.432447023 7613794.929709112)
477,110125,0.1794,68.620623,-149.289401,POINT (406879.3991340581 7613793.554658567)
478,110126,-0.00377,68.620616,-149.289366,POINT (406880.7931519295 7613792.721642839)
479,110127,-0.00377,68.620593,-149.28937,POINT (406880.5351038374 7613790.164712502)
480,110128,-0.00377,68.620573,-149.28935800000002,POINT (406880.9400422185 7613787.917866693)
481,110129,0.295,68.620553,-149.289321,POINT (406882.3614536573 7613785.633181061)
482,110130,0.1838,68.62054300000001,-149.289301,POINT (406883.1331487566 7613784.488568193)
483,110131,0.2203,68.62051600000001,-149.289276,POINT (406884.0376194896 7613781.442007616)
484,110132,0.2138,68.620508,-149.289273,POINT (406884.1264106507 7613780.545993929)
485,110133,0.126,68.620498,-149.289276,POINT (406883.9629515587 7613779.436193348)
486,110134,-0.00377,68.620485,-149.28928100000002,POINT (406883.7057296697 7613777.99511753)
487,110135,-0.00377,68.62046600000001,-149.28925,POINT (406884.8873437884 7613775.830948917)
488,110136,-0.00377,68.620448,-149.289251,POINT (406884.7720176523 7613773.826648178)
489,110137,-0.00377,68.62043,-149.289195,POINT (406886.9742608458 7613771.736076226)
490,110138,-0.00377,68.620416,-149.289175,POINT (406887.7293706405 7613770.1457283)
491,110139,0.1685,68.620398,-149.289163,POINT (406888.1426161086 7613768.121751999)
492,110140,0.07202,68.620378,-149.289146,POINT (406888.7508624351 7613765.867340088)
493,110141,-0.00323,68.62037099999999,-149.289146,POINT (406888.7218265819 7613765.087301166)
494,110142,-0.00432,68.62034799999999,-149.289125,POINT (406889.4802675829 7613762.492533125)
495,110143,-0.00432,68.62033000000001,-149.28912,POINT (406889.6089011409 7613760.479151392)
496,110144,-0.00432,68.62031800000001,-149.28909,POINT (406890.7789054979 7613759.096538051)
497,110145,-0.00377,68.620303,-149.289036,POINT (406892.9122920158 7613757.343300741)
498,110146,0.1042,68.620295,-149.289021,POINT (406893.4890002056 7613756.429126507)
499,110147,0.1631,68.620276,-149.289,POINT (406894.2640402608 7613754.280096523)
500,110148,0.2748,68.620266,-149.288988,POINT (406894.7104761125 7613753.147594478)
501,110149,0.1309,68.620248,-149.289006,POINT (406893.9039476661 7613751.169021001)
502,110150,0.1304,68.62024,-149.28901499999998,POINT (406893.5048307485 7613750.291168497)
503,110151,-0.00486,68.620226,-149.289006,POINT (406893.8126977948 7613748.717469959)
504,110152,-0.00377,68.62021800000001,-149.289001,POINT (406893.98281353 7613747.818429867)
505,110153,-0.00377,68.620203,-149.289005,POINT (406893.7579597448 7613746.152971381)
506,110154,-0.00432,68.620188,-149.28899099999998,POINT (406894.2649777421 7613744.460271783)
507,110155,-0.00377,68.62016,-149.288993,POINT (406894.0675231406 7613741.343142691)
508,110156,0.2459,68.620141,-149.288983,POINT (406894.3953133342 7613739.210760156)
509,110157,0.409,68.620133,-149.288981,POINT (406894.4434512287 7613738.316260273)
510,110158,0.6461,68.62011600000001,-149.288966,POINT (406894.9828360829 7613736.399179175)
511,110159,0.946,68.620101,-149.288998,POINT (406893.6195105839 7613734.776095548)
512,110160,0.868,68.620075,-149.28898999999998,POINT (406893.8369483952 7613731.866700792)
513,110161,0.979,68.620053,-149.289003,POINT (406893.2171218728 7613729.434823992)
514,110162,0.806,68.620036,-149.288993,POINT (406893.5532091003 7613727.525309638)
515,110163,1.006,68.620005,-149.288988,POINT (406893.6279300945 7613724.063284402)
516,110164,1.1,68.61997,-149.288996,POINT (406893.1574816348 7613720.175196846)
517,110165,0.934,68.619941,-149.28902,POINT (406892.0613584145 7613716.979928886)
518,110166,1.047,68.619923,-149.289,POINT (406892.7998998313 7613714.943846112)
519,110167,0.6298,68.619901,-149.28897,POINT (406893.9284526673 7613712.44689306)
520,110168,0.4782,68.619886,-149.288973,POINT (406893.7442576634 7613710.779921195)
521,110169,0.2481,68.619875,-149.288963,POINT (406894.1052347277 7613709.539011766)
522,110170,0.1102,68.61986800000001,-149.288956,POINT (406894.3608222459 7613708.748379096)
523,110171,0.1723,68.619851,-149.288948,POINT (406894.6155940403 7613706.841891698)
524,110172,0.2061,68.619845,-149.28894499999998,POINT (406894.712688944 7613706.168746733)
525,110173,0.1958,68.61984,-149.288963,POINT (406893.9600675866 7613705.638816987)
526,110174,0.03439,68.619826,-149.28896799999998,POINT (406893.6986996817 7613704.086306051)
527,110175,0.1462,68.619813,-149.28896,POINT (406893.9700622359 7613702.625555133)
